new_index,sentence,target,top1_prediction,top1_log_probability,top3_predictions,top3_log_probabilities
881,"对 文昌 宫 、 文昌 君 不 感 兴趣 , 说 我 木然 , 那 等 你 看到 我 对 七 [MASK]  边 的 那些 古柏 感 兴趣 的 样子 , 你 定然 会 认为 我 的 脑子 有 毛病 。",曲,星,-0.45604556798934937,"星, 里, 楼","-0.4560, -3.3820, -3.5334"
882,总是 那 [MASK]  。,张,样,-0.10747317224740982,"样, 种, 么","-0.1075, -3.5917, -3.8369"
883,目的 : 有助于 触 球 时 的 方正 [MASK]  。,杆,感,-0.7923951148986816,"感, 性, 度","-0.7924, -2.0187, -2.4089"
884,"发表 了 博文 回归 好久 没有 玩 新浪 博客 了 , 回来 看看 , 补充 [MASK]  爱好 , 同步 微博 。",些,点,-0.7699776887893677,"点, 下, 小","-0.7700, -0.8594, -3.3156"
885,湖南 卫视 在 放 着 上 一 年 快乐 大 本营 言承旭 我 的 第一 [MASK]  。,个,次,-1.7980237007141113,"次, 张, 首","-1.7980, -2.5376, -2.6806"
886,"没有 撑到 十二点 , 因为 要 赶早 [MASK]  回 上海 对 不 起 哈 祝 乃 一 年 比 一 年 高 富帅 等 我 到 家 送图 给 乃么么哒",点,点,-0.09902533888816833,"点, 班, 上","-0.0990, -4.2663, -4.2700"
887,"高 一 寒假 全 科 强化班 网校  在 现有 优惠 上 , 再 享受 88 折 优惠 包括 高 一 上 下 学期 语文 数学 英语 物理 化学 生物 地理 等 全部 课程 , 共 11 [MASK] 课程",个,门,-0.0795271024107933,"门, 个, 节","-0.0795, -3.5641, -4.0420"
888,早起 这 [MASK]  是 要 多 痛苦 有 多 痛苦,档子,就,-0.803860604763031,"就, 真, 不","-0.8039, -1.8199, -2.0025"
889,"金秋 时节 , 层林尽染 , 依山傍水 的 徽派 古 村落 形成 了 一 [MASK] 天人合一 的 水墨  , 显得 静谧 悠远 。",幅,幅,-0.4076502323150635,"幅, 种, 副","-0.4077, -2.1649, -2.7459"
890,肥 了 两 [MASK] 回到 汕头 当站 上 体重 秤 的 那 一  尼玛 什么 的 都 阻止 不 了 我 减肥 的 步伐 !,圈,斤,-0.18067263066768646,"斤, 磅, 年","-0.1807, -3.2182, -3.5217"
891,刘俐俐 张绍 刚 场 上 互掐 俩 [MASK]  都 有 错 。,个,人,-1.1166799068450928,"人, 字, 手","-1.1167, -1.3977, -3.0982"
892,好 彩有哩 [MASK]  可以 让 硪对伱 表白 吖吖 好 中意 伱吖吖 !,个,，,-1.504635214805603,"，, ！, ~","-1.5046, -2.0516, -2.4559"
893,"我 希望 永远 不 要 再 听到 希望 工程 这 四 [MASK]  , 这 都 应该 是 政府 的 基础 工程 。",个,字,-0.4014356732368469,"字, 个, 句","-0.4014, -2.5212, -2.6778"
894,今天 又 是 一 [MASK] 大  !,个,个,-1.0354704856872559,"个, 年, 天","-1.0355, -2.0085, -2.2159"
895,还 有 [MASK]  的,个,我,-3.075025796890259,"我, 你, 他","-3.0750, -3.0916, -3.1382"
896,黑 的 这 几 [MASK] 我 还 蛮 喜欢 的 其他 的  觉得 莎拉伯顿 的 设计 太 纯净 了 有点 唯美 不 像 麦昆 一向 的 诡异 和 黑暗 亚历山大 麦昆 海洋 生物 的 艺术 之 作 17,套,个,-1.1765340566635132,"个, 张, 款","-1.1765, -1.9174, -2.8036"
897,"这 [MASK]  会 间歇 的 尝试 与 人 亲近 接触 , 但 却 常常 失败 。",类,样,-1.7197296619415283,"样, 时, 些","-1.7197, -1.8094, -1.8097"
898,打 了 [MASK] 下午  。,个,一,-0.15838485956192017,"一, 个, 個","-0.1584, -3.3621, -3.7043"
899,"我 亲爱 的 妈 有 [MASK] 异于 常人 的  , 就 是 在 你 心情 灿烂 的 时候 能够 让 你 突然 抑郁 沉沦 , 觉得 昏 天地 暗 的 !",个,个,-1.0990486145019531,"个, 点, 种","-1.0990, -1.7232, -2.0231"
900,"剩余 两 天 课 一 天 早起 , 两 [MASK] ",次,。,-0.03338475525379181,"。, ！, ？","-0.0334, -3.7473, -5.7754"
901,晨 锅 这 [MASK] 你 不 是 亮点 亮点 是 你 后面 的 内位  哇 表情 帝丫,次,个,-0.8407349586486816,"个, 位, 里","-0.8407, -2.2214, -2.6399"
902,"沉睡 在 E [MASK] 中 的  , 阔别 多日 , 你 还 好么 ?",盘,梦,-0.09132303297519684,"梦, 心, 怀","-0.0913, -4.5247, -4.6077"
903,等 采访 一 [MASK]  。,个,下,-0.7485920190811157,"下, 次, 遍","-0.7486, -1.7087, -2.9409"
904,"今天 董事长 在 睡午觉 , 和 他 老爸 行走 在 讨债 的 康庄 大道 上 , 收回 一 [MASK]  !",张,切,-1.4791539907455444,"切, 笔, 亿","-1.4792, -1.5212, -2.2521"
905,"意大利 倾覆  乘客 称 场景 如 泰坦尼克 惨剧 1 [MASK] 豪华 游轮 在 意大利 近海 触礁 倾覆 , 幸存 乘客 描述 称 , 当时 大部分 乘客 都 在 用 晚餐 , 突来 的 巨响 打断 了 欢乐 气氛 。",艘,艘,-0.06869582831859589,"艘, 号, 座","-0.0687, -4.1327, -4.5047"
906,回家 四 [MASK]  又 长安 !,个,川,-1.1304268836975098,"川, 月, 年","-1.1304, -1.1727, -2.5289"
907,"看到 微博 有 这么 一 [MASK]  你 总怪 我 , 对 你 过分 依赖 , 很 奇怪 没有 你 我 该 怎么 办 。",句,句,-0.8503619432449341,"句, 段, 张","-0.8504, -1.0217, -3.4299"
908,"VICTIM 2012 年 春夏 系列  型录 日本 品牌 Victim 在 今日 揭露 明 年度 春夏 新品 的 型录 , 可以 看到 一 [MASK] 轻便 而 有形 的 薄 外套 , 以 皮革 材料 与 帽夹 的 搭配 为主 也 有 轻便 具 机能性 的 风衣 外套 , 可 搭配 出 具有 outdoor 风格 的 穿 搭 。",系列,些,-1.177466869354248,"些, 件, 款","-1.1775, -1.5557, -1.6211"
909,炮火连天 啊 过 年 的 气息 就 是 这样 满 天 的 火药味 买 了 几 [MASK] 旺旺  送 人 你 旺 我 旺 大家 旺,包,个,-0.598798930644989,"个, 盒, 条","-0.5988, -1.9158, -2.4294"
910,准备 第三 [MASK] ,轮,。,-0.41844800114631653,"。, ！, ？","-0.4184, -1.2824, -2.8098"
911,"新年 第一 天 , 我 做 了 一 [MASK] 浪漫 的  , 醒 了 。",个,个,-0.3335200548171997,"个, 件, 些","-0.3335, -1.9845, -3.6866"
912,大年 初一 因为 要 上班 又 是 一 [MASK]  在 家 好 不 开心 啊,个,直,-1.107799768447876,"直, 天, 个","-1.1078, -1.4005, -2.6314"
913,穿上 一 [MASK] 帅气 的  。,身,件,-1.091749668121338,"件, 身, 点","-1.0917, -1.5175, -2.4207"
914,"一 生 最 重要 的 三 [MASK]  世界 上 有 你 的 那 天 , 世界 上 有 我 的 那 天 , 我 和 你 成为 我们 的 那 一 天 。",个,天,-0.5932161808013916,"天, ,, 、","-0.5932, -2.7174, -2.9007"
915,中国 大人 秀 居然 把 冠军 给 了 一 [MASK] 唱 男人 歌 还 走音 的  。,个,个,-0.08441217988729477,"个, 位, 些","-0.0844, -3.5174, -4.2581"
916,138 我 想 是 那 [MASK] 坚强 又 美丽 的  。,种,么,-0.48218172788619995,"么, 样, 麽","-0.4822, -1.0368, -4.8358"
917,"上海 中医药 大学 药学院 副院长 陶建生 曾 道破 天机 考验 一 [MASK]  能否 服用 , 无非 看 两 点 一 是 疗效 , 一 是 安全 。",种,下,-0.5153672099113464,"下, 次, 颗","-0.5154, -2.2649, -3.2424"
918,"5 在 中央 空调 室内 摆放 一 [MASK]  或 使用 保湿机 , 避免 泪液 蒸发 过 多",盆,盆,-0.9870188236236572,"盆, 个, 些","-0.9870, -2.5755, -2.8373"
919,"结果 11 点 去 到 根据 点 , 又 给 灌 了 近 2 [MASK]  。",支,瓶,-1.1436119079589844,"瓶, 次, 杯","-1.1436, -2.2281, -3.0851"
920,老娘 法眼 一 开 就 知道 你 是 [MASK]  了 。,个,谁,-0.4156254231929779,"谁, 人, 我","-0.4156, -2.5740, -3.2203"
921,"也许 错过 了 就 错过 了 , 时间 会 帮 我 换 一 [MASK] 新 的  !",个,个,-1.0376548767089844,"个, 件, 些","-1.0377, -1.6772, -2.4510"
922,"过敏 体质 的 人 伤 不 起 中午 吃 了 [MASK] 桂林  , 脸 又 红 又 肿跟 猪头 一样 , 主管 第一 反应 就 是 嫌 我 丑",碗,个,-1.465453028678894,"个, 点, 趟","-1.4655, -2.6844, -2.7913"
923,隔离 玩 单机 游戏 果 [MASK] 就 免 提 啦嘉骅  so what,个,然,-0.09570913016796112,"然, 真, 断","-0.0957, -3.8008, -4.8333"
924,"6 生活 太 艰难 了 , 为了 多 掌握 一 [MASK] 吃饭 的  , 我 正在 练习 左 手 使 筷子 。",门,点,-0.9419018030166626,"点, 些, 下","-0.9419, -1.6015, -2.1417"
925,分享 一 [MASK] 来自 酷狗 音乐 的  许巍 曾经 的 你 分享 自 酷 狗 音乐,首,下,-0.3511742055416107,"下, 张, 个","-0.3512, -2.8153, -3.0460"
926,"今天 的 春节 愿望 姐要 热 血 地 好好 学习 , 积极 向上 , 立志 做 一 [MASK] 视 钱财 如 粪土 的  , !",个,个,-0.051472827792167664,"个, 名, 位","-0.0515, -3.0661, -6.3060"
927,"来 乡下 吃 餐饭 , 也 要 带 着 目的 来 的 , 都 是 一 [MASK] 想 巴结 黑暗 的 官僚主义 的 无良  , 也 有 想 寻找 财路 物识 商人 的 父母官 , 官臭 加上 铜臭 的 社会 早 已 猥亵 了 我们 美好 的 理想",伙,些,-0.28087010979652405,"些, 群, 个","-0.2809, -2.7359, -3.1434"
928,各 [MASK]  塞进 口袋 。,种,自,-0.6333308219909668,"自, 种, 个","-0.6333, -1.2842, -3.2653"
929,我 自己 处理 这 [MASK]  好 了 。,件,个,-0.5357725620269775,"个, 些, 就","-0.5358, -2.2595, -2.4763"
930,有 没有 哪 一 [MASK]  愿意 为了 自己 的 女朋友 而 不 抽烟 呢,个,个,-0.3493857979774475,"个, 方, 位","-0.3494, -2.4430, -2.8093"
931,"新年 注册 [MASK]  , 说说 身边 的 事 。",个,了,-0.9420440196990967,"了, blog, 时","-0.9420, -2.8177, -2.9204"
932,他 在 信 的 末尾处 写道 祝 你 度过 一 [MASK] 愉快 的  !,个,个,-0.27284300327301025,"个, 天, 年","-0.2728, -2.6491, -2.8935"
933,"此后 罗马 天主教 曾 派出 七 [MASK] 主教  协助 孟德 高 维 诺 传教 , 其中 有 三 人 到达 , 并 开辟 了 泉州 等 主教 区 。",个,位,-0.41737914085388184,"位, 名, 人","-0.4174, -1.2680, -3.4875"
934,以 一 [MASK]  在 路 上 的 心态 入眠 !,个,种,-0.4548678994178772,"种, 个, 颗","-0.4549, -2.2132, -2.6076"
935,但 我 至少 捡到 了 一 [MASK]  。,份,个,-1.377885103225708,"个, 只, 次","-1.3779, -2.3350, -2.4264"
936,"早上 五点 起床 , 给 孩子们 化妆 , 给 他们 找 10 [MASK]  考点 , 和 他们 一起 排 长长 的 队 , 和 他们 说 加油 , 看 着 他们 进 考场 , 希望 他们 都 能 考 个好 成绩 。",号,个,-0.04032059386372566,"个, 号, 分","-0.0403, -4.6593, -5.2166"
937,"早上 搬 行李 , 又 跑到 其他 [MASK]  说 怎么 开 不 了 门 。",栋,",",-1.6015758514404297,",, 家, 处","-1.6016, -1.6378, -2.2247"
938,三星路 [MASK]  鸡咯,次,烤,-1.8484022617340088,"烤, 炸, 边","-1.8484, -2.0311, -3.1781"
939,"远远 望去 , 地点 好像 就 是 旅馆 门口 , 战战兢兢潜 过去 , 原来 是 抓 了 三 [MASK] 墨西哥 偷 车 小  。",个,个,-0.24722208082675934,"个, 名, 只","-0.2472, -1.7823, -4.7500"
940,我 爱 死 这 [MASK]  了,篇,个,-1.082602620124817,"个, 里, 些","-1.0826, -1.3413, -2.9614"
941,很 讨厌 有些 人 半夜 三 [MASK]  炮长 !,间,个,-1.762373685836792,"个, 更, 枪","-1.7624, -2.1913, -3.5147"
942,7 两 [MASK] B 型 血 的  出 的 孩子 是 2 B 的 吧 ?,个,个,-0.8653695583343506,"个, 种, 大","-0.8654, -1.4738, -2.0493"
943,我 是 [MASK] 保守 的  。,个,很,-0.6381360292434692,"很, 个, 個","-0.6381, -1.3753, -3.5085"
944,除夕 最 大 愿望 就 是 一 亲戚 给 我 一 [MASK] 薄薄 的  对 我 说 钱 太 多 了 装 不 进去 里面 有 张卡密码 是 你 生日 自己 去取 哈哈 有 同 感同 鞋 的 转发,个,张,-0.6645796298980713,"张, 个, 包","-0.6646, -1.7870, -3.1890"
945,"过 了 起飞 时间 还 有 十二 [MASK]  没有 登机 , 争分夺秒 的 春运 啊 , 伤 不 起",个,点,-0.8783639669418335,"点, 天, 分","-0.8784, -1.3102, -2.1719"
946,"终于 到家 了 , 还是 家 里 好 啊 , 虽然 没 暖气 可 是 杭州 的 那 [MASK]  多 了 !",间,么,-0.17099657654762268,"么, 里, 个","-0.1710, -3.8105, -3.9402"
947,"我 讨厌 别人 跟 我 说 呵呵 , 讨厌 别人 跟 我 说 对 不 起 , 如果 是 这 两 [MASK]  , 我 宁愿 你别 跟 我 说话 , 我 用 不 着",个,句,-0.8751953840255737,"句, 种, 点","-0.8752, -1.8522, -2.0154"
948,等 一 [MASK] ,个,！,-0.5159785747528076,"！, 。, ？","-0.5160, -0.9829, -3.9179"
949,刚 在 南京 见 了 一 [MASK] 粉色  奔驰 真 骚包,个,辆,-1.3507335186004639,"辆, 个, 次","-1.3507, -1.5071, -2.7988"
950,发表 了 博文 完美 婚恋 关系 的 三 [MASK]  !,个,步,-1.53693687915802,"步, 招, 点","-1.5369, -1.6026, -2.4374"
951,"我 刚刚 通过 下载 了 安信 证券 宏观 研究 2012 年 1 月 产能 周期 理论 概述 之 二一 [MASK] 基于 国际 收支 变化 的 分析 框架  , 推荐 给 大家 !",个,个,-0.4182507395744324,"个, 套, 组","-0.4183, -1.5379, -3.9867"
952,上传 了 1 [MASK]  到 相册 animation,张,张,-0.11880889534950256,"张, 页, 个","-0.1188, -3.8379, -4.4367"
953,"她 不必 问 寒 道 暖 , 光是 那 一 [MASK]  笑容 就 把 就餐 者 浑身 的 疲惫 、 枯燥 的 心田 熨 得 平展展 的 。",缕,个,-0.4935277998447418,"个, 抹, 丝","-0.4935, -1.5893, -2.7971"
954,"万 能 的 微博君 , 赏 我 [MASK]  呗",个,吧,-1.1504170894622803,"吧, 花, 赏","-1.1504, -2.0072, -2.9487"
955,比 一 [MASK] 还  。,环,个,-2.3280587196350098,"个, 年, 天","-2.3281, -2.4925, -2.7081"
956,每 天 看 几百 [MASK] 厚 的  而且 还 有 密密麻麻 的 理论 公式 和 定理 记人 名都 怪难 的 什么 凯恩斯 恩格尔 云云 你们 好好 在 西方 做 研究 为何 还 来 毒害 我们 ?,页,页,-0.11477570235729218,"页, 本, 册","-0.1148, -3.9985, -4.0538"
957,跟萌 妹子 一 下午 连刷 了 两 [MASK] 几么  哈 皮,遍,个,-1.2191693782806396,"个, 次, 天","-1.2192, -1.9496, -2.7288"
958,"换 了 两 [MASK]  , 都 坐 过 站 。",趟,次,-0.8827493190765381,"次, 趟, 站","-0.8827, -2.2523, -2.5953"
959,"生日 快乐 啊 甘 多 年 啦 , 中 记得 第一 [MASK]  你 生日 party 间 麦当劳 衣家 都 已经 拆 左咯 , 不过 我 地 之间点 都 系 吾 变嘎 , 今日 同 吾 到 你 庆祝 啦 , 不过 你 今日 同 以后 都 要 开开 心心",次,次,-0.3834565579891205,"次, 日, 个","-0.3835, -2.2896, -3.1895"
960,大家 快 D 来海珠 花市 C132 档 之前 有条 微 薄 话 转 左 有 奖品 原来 系真噶 我 抽 中 左 [MASK]  大家 快 D 来 啊,个,，,-1.891923189163208,"，, ！, ...","-1.8919, -2.3824, -2.4124"
961,"饿 的 失眠 , 好 想 [MASK]  。",次,睡,-1.1816229820251465,"睡, 吃, 哭","-1.1816, -1.4127, -1.9051"
962,"小 年 来 了 以前 过 小 年 的 时候 , 要 往 灶 门 上 涂 红糖 , 现在 终于 知道 这 是 为什么 了 据说 这 一 天 , 灶王爷 都 要 上天 向 玉皇大帝 报告 这 一 [MASK]  的 善恶 , 让 玉皇大帝 赏 罚 。",家,天,-0.374345600605011,"天, 年, 日","-0.3743, -1.4253, -4.0007"
963,首 [MASK]  大骂 读书人 是 狗屁,发,相,-1.271972417831421,"相, 先, 长","-1.2720, -1.8276, -1.8506"
964,今晚 开车 那 [MASK] 很 怀念 很 怀念 的 ,段,天,-1.0074267387390137,"天, 段, 个","-1.0074, -2.6403, -2.6426"
965,"如果 天气 不 好 , 就 在 家 泡 [MASK]  , 看看 书 , 听听 歌 。",壶,泡,-0.6882267594337463,"泡, 茶, 汤","-0.6882, -1.2206, -2.8280"
966,女人 一定 要 找 [MASK] 会 欣赏 自己 的  !,个,个,-0.3767080008983612,"个, 机, 到","-0.3767, -1.6658, -2.9399"
967,"受 苹果 公司 的 iPod 和 iPhone 等 一 [MASK]  的 影响 , 以 英文 字母 i 开头 俨然 已经",系列,切,-0.7801584601402283,"切, 些, 系","-0.7802, -1.9096, -2.8944"
968,生命 不 是 一 [MASK]  。,局,切,-0.954962432384491,"切, 天, 样","-0.9550, -2.2409, -2.3653"
969,我 家 的 沙滩 变得 一点 也 不 漂亮 了 不 喜欢 了 像 [MASK]  一样,个,狗,-1.5744067430496216,"狗, 蛇, 我","-1.5744, -2.5693, -2.6312"
970,"向 我 弟弟 请教 英语 , 还 帮取 我 了 一 [MASK] 英文  。",个,些,-0.8154314756393433,"些, 点, 下","-0.8154, -2.2323, -2.4304"
971,http t cn h4QJCa 我 用 魔幻 古筝 演奏 了 一 [MASK] 动听 的  三 弄 。,曲,首,-1.0953025817871094,"首, 曲, 段","-1.0953, -1.1437, -1.6228"
972,世界 上 的 另 一 [MASK] 我  吧 心理网,个,个,-0.11548895388841629,"个, 种, 半","-0.1155, -3.2945, -4.1742"
973,"一 [MASK] 好  不 要 在乎 外观 是 不 是 好看 精致 , 穿 的 是否 合脚 只有 自己 知道 。",双,、,-1.6485282182693481,"、, 定, 般","-1.6485, -2.0360, -2.3272"
974,是 这 [MASK] ,句,！,-0.76482093334198,"！, 。, ？","-0.7648, -0.8137, -2.4052"
975,大早 上 打 电话 说 少 给 他 一 [MASK]  !,笔,点,-1.5834031105041504,"点, 个, 块","-1.5834, -1.8536, -2.8420"
976,收 了 [MASK]  嘎嘎,个,，,-0.9897035956382751,"，, 嘎, ...","-0.9897, -2.5505, -2.9327"
977,"肤色 黝黑 的 空少 一 [MASK] 短  , 开始 兜售 酒水 饮料 方便面啥 的 。",身,身,-1.2972664833068848,"身, 手, 条","-1.2973, -1.7619, -2.6619"
978,"朋友 都 回去 了 , 只 剩下 我 一 [MASK]  了 , 唉 !",个,個,-0.5663392543792725,"個, 人, 家","-0.5663, -1.0665, -3.5820"
979,你们 快 去 看 我 人人 分享 的 那 [MASK]  !,篇,篇,-1.1465226411819458,"篇, 些, 个","-1.1465, -2.1298, -2.1543"
980,今晚 葛个  真系 好 浪漫 啊 好 温馨仲 好 感动 啊 搞到 d 观众 都 泪 汪汪 甘 呢 [MASK] 婚礼 够 晒 豪华咯 羡慕 不 来,个,！,-1.8976824283599854,"！, ～, ~","-1.8977, -2.2675, -2.3381"
981,"只 是 突然 极 心疼 在 这 一 行 工作 了 那么 久 的 爸爸 , 等 休息 了 一定 要 买 [MASK] 最 好 的  给 他 。",个,些,-1.087900161743164,"些, 点, 个","-1.0879, -1.3876, -1.8344"
982,拐弯 是 前进 的 一 [MASK] ,种,。,-0.6766544580459595,"。, 步, 个","-0.6767, -3.1097, -3.2256"
983,晚上 不 上 婆度 食 饭利 是 少 了 几十 元 妈 稳 借口 话利 是 掉 了 婆话 距 发 钱 行 特别扭 鸡 哈哈妈 去 打 麻雀 [MASK] 人  是 又 无比 翻 我,滴,，,-2.5314712524414062,"，, 的, 家","-2.5315, -2.9400, -3.4066"
984,"让 人 感觉 末日 之 桥 , 带来 [MASK]  。",丝,了,-0.8124670386314392,"了, 的, 你","-0.8125, -0.9853, -3.9202"
985,Lucy 张芯晨 又 完成 了 一 [MASK] 市民 的  。,个,个,-0.8530032634735107,"个, 次, 位","-0.8530, -2.3726, -3.1028"
986,"在 必胜客 吃 披萨 , 讨 [MASK] 好 ",个,厌,-0.08444739878177643,"厌, 喜, 好","-0.0844, -3.9139, -4.0178"
987,"三 [MASK]  记住 吃一堑 长一智 , 经 一 事 长 一 能 , 交 一 友 结 一 缘 。",个,、,-0.5006018877029419,"、, 要, 是","-0.5006, -1.1246, -4.1417"
988,好 大 几 [MASK]  哦,缸,个,-1.4794514179229736,"个, 倍, 块","-1.4795, -2.7169, -2.9199"
989,估估 [MASK] G  上去 定纹 上去 既 ?,个,纹,-0.5531831383705139,"纹, 画, [UNK]","-0.5532, -4.6727, -4.8475"
990,"倾城 之 泪 全 家 福将 曝光 明星 客串 齐贺 岁 一 [MASK]  让 国内 普遍 降温 , 而 北方 大部 地区 也 频现 冬日 雪景 。",股,夜,-2.025959014892578,"夜, 度, 月","-2.0260, -2.0361, -2.0839"
991,"撑死 了 , 到底 有 几 [MASK]  都 忘记 了 , 晚饭 不 吃 了 。",道,点,-1.898193120956421,"点, 个, 句","-1.8982, -2.0227, -2.1567"
992,妈 的 跑 了 半 [MASK]  现在 腿 还 疼,个,天,-0.44185909628868103,"天, 年, 圈","-0.4419, -2.5718, -2.5730"
993,"一会儿 有 他 最 爱 的 飞机 餐 , 还 能 把 我 那 [MASK] 也  了 , 能 不 激动 不 ?",份,个,-1.2823514938354492,"个, 都, 儿","-1.2824, -2.7864, -2.9954"
994,"并 拍 下下面 一 [MASK]  , 说 真的 我 看后 流泪 了 !",组,幕,-0.5415340065956116,"幕, 张, 段","-0.5415, -1.6241, -1.9642"
995,而 我 又 怎 能 忘 了 你们 亲爱 [MASK]  挑 个 吧 等 我 回去 领走 !,滴,的,-0.020405363291502,"的, ，, 人","-0.0204, -5.7761, -6.0354"
996,"但 看看 这个 插座 , 再 原有 的 基础 上 再 加上 了 2 [MASK] USB  , 充电 不 仅仅 靠 电脑 的 USB 接口 了 。",个,个,-1.068594217300415,"个, 孔, 座","-1.0686, -3.0542, -3.1687"
997,除了 玩游戏 还 能 干 [MASK] 别 的  。,点,点,-0.08078174293041229,"点, 些, 啥","-0.0808, -2.9028, -5.0977"
998,一 [MASK]  坐 在 大堂 咖啡厅 茶 喝喝,群,起,-0.8134610652923584,"起, 边, 人","-0.8135, -1.9873, -2.1001"
999,"吃 了 一 [MASK] 麻酱  , 那 滋味 比 想象 的 差远 了 。",碗,口,-1.1671315431594849,"口, 碗, 下","-1.1671, -1.5823, -2.7186"
1000,"专家 认为 当前 的 市场 状况 , 与其 说 是 豪华车 的 盛宴 , 不如 说 更 像 一 [MASK]  的 狂欢 。",场,场,-0.14982402324676514,"场, 次, 夜","-0.1498, -2.9492, -4.3738"
1001,要 想 照顾 每 [MASK]  的 感受 。,个,人,-0.35572054982185364,"人, 个, 次","-0.3557, -2.3263, -2.4413"
1002,"那 我 就 给 [MASK]  你 了解呗 , 反正 , 我 是 要 追到 你 的 。",个,你,-1.0944315195083618,"你, 了, 给","-1.0944, -1.8542, -1.9698"
1003,"跑到 荥经 买 了 [MASK] 小  , 顺便 吃 了 传说 中 好吃 到 爆 的 凉粉 , 小米辣 伴 着 凉粉 入口 , 确实 很 爽正宗 的 哒哒面 和 棒棒 鸡 都 因 过 年 关门 没 吃 成 雅西 高速 到 荥经 就 封闭 了 据说 3 月 才 正式 通车",个,点,-1.8999502658843994,"点, 个, 小","-1.9000, -2.0860, -2.5259"
1004,"你 说 你 一 [MASK]  给 我 打 了 多少 电话 , 你 的 话费 就 多少 可是 从今以后 你 的 手机 再 也 不 会 有 拨 出去 的 号码 , 我 的 手机 再 也 不 会 有 你 的 已 接来 电",个,共,-0.4159430265426636,"共, 天, 年","-0.4159, -1.3425, -3.4270"
1005,"一 [MASK]  足以 表达 一切 , 还是 你们 豆豆 懂 你 啊 !",个,句,-0.49498364329338074,"句, 张, 个","-0.4950, -2.0885, -2.8833"
1006,"艾丽 公主 奥兰 [MASK] 毛呢  2011 新 款 冬装 外套 风衣 女装 服饰 22800 元 热销 中 , 别 错过 哦",朵,多,-0.0338943675160408,"多, 克, 卡","-0.0339, -4.6323, -5.0262"
1007,"我 参与 了 发起 的 投票 2011 年 360 公司 我 最 喜欢 的 年会 节目 微 评选 , 我 投给 了 2360 军情 解密 这 1 [MASK]  。",个,个,-1.3636951446533203,"个, 项, 位","-1.3637, -1.7205, -2.4729"
1008,却 又 开始 惴惴不安 的 怕 被 谁 截去 一 [MASK]  。,个,刀,-2.0320403575897217,"刀, 截, 眼","-2.0320, -2.2612, -2.2723"
1009,"都 射 了 6 [MASK] 了 , 这个 女 的 还 要 http t cn z0gw3vv 我 的 娜塔莎 爱情 公寓 Hello 小姐 大卫王 与 贵妃 军情 解码 天天 向上 杀 虎口 客服 很 忙 假如 爱 有 天意 乌托邦 办公室 狐步 谍影 禁止 的 游戏 历史 的 进程兔 宝宝 超级 巨星 青  之 味 戒烟 不 戒酒",次,次,-0.6404956579208374,"次, 天, 年","-0.6405, -1.8490, -2.4934"
1010,扫盲 [MASK] 2011 之  十 大 热门 段子,帖,日,-2.000805139541626,"日, 之, -","-2.0008, -3.2578, -3.4162"
1011,20111223 一 生 一 [MASK]  之 东 成西 就 2012 陈翔 比武 招亲 摄 by 土土 分享 自,世,世,-0.07541736215353012,"世, 次, 女","-0.0754, -3.5569, -5.6129"
1012,我 不 想 三 四 [MASK]  都 无 球 可 打 。,个,年,-1.4646397829055786,"年, 天, 人","-1.4646, -1.6631, -2.8147"
1013,"雪域 天晴郎 , 腊梅 处处 香 , 吃 完 烤鱼 , 买 [MASK]  回家 去",束,菜,-1.4114292860031128,"菜, 票, 点","-1.4114, -1.9858, -2.2077"
1014,又 是 一 [MASK] ,个,。,-0.24954013526439667,"。, ！, ？","-0.2495, -1.7456, -3.2115"
1015,半夜拉 肚 纸 真 不 是 [MASK] 好  接着 睡 了,件,说,-1.774235725402832,"说, 好, 只","-1.7742, -2.0782, -2.2622"
1016,这 2 天 每 天 做 梦 都 在 锻炼 麻痹 昨天 梦到 和 沃伦 一 [MASK] 练手  难道 真 是 我 太 寂寞 了,起,起,-0.037794653326272964,"起, 同, 样","-0.0378, -4.5605, -4.6725"
1017,终於 都 解放 了 呢 妈咪 你 快 [MASK] ,滴,！,-0.12022809684276581,"！, 。, ？","-0.1202, -2.3588, -4.0446"
1018,漂亮 女 老师 惨遭 凌辱 http t cn z0gzl3B 小鹿斑比 万 有 引力 画壁 单身 女王 英雄 梦幻曲 七十二 [MASK]  粤语 版 铁石心肠 我 的 野蛮 女友 2 夜 店 告密者 新 电影 传奇 特工 008 拆弹 部队 武林 外传 香奈儿 的 秘密 情史 恋人 絮语 老马家 的 幸福 往事 花木兰 铁面 歌女,家,夜,-2.845667839050293,"夜, 钗, 回","-2.8457, -2.9382, -2.9778"
1019,"送 一 大 [MASK] 白  虽然 浪漫 , 但 让 我 觉得 有点 奢侈 啊 !",束,片,-1.553873062133789,"片, 块, 杯","-1.5539, -1.7303, -3.1355"
1020,"读书 时 , 以前 那 [MASK] 中午 午睡 晚上 早睡 早上 六点半  校 的 我 到 之后 每 天 早上 七 点 起来 经常 差点 迟到 的 我 。",个,个,-0.5019797682762146,"个, 种, 样","-0.5020, -1.3768, -3.4749"
1021,"几 [MASK]  女儿 爱 自己 的话 , 爸爸 抱 着 我 , 他 哭 我 哭 妈妈 哭 小姨 哭 。",句,句,-0.08486074954271317,"句, 个, 次","-0.0849, -2.8107, -5.7397"
