new_index,sentence,target,top1_prediction,top1_log_probability,top3_predictions,top3_log_probabilities
850,"我 没 什么 大 的 愿望 , 只 希望 一 [MASK] <h>人</h> 能 整整齐齐 健健康康 快快乐乐 地 生活 在一起 。",家,家,-0.6556292176246643,"家, 个, 群","-0.6556, -1.0424, -2.3713"
851,北京 抽样 5000 [MASK] <h>家庭</h> 算出 去年 城镇 居民 增收 7 新闻 腾讯网,户,户,-0.11703517287969589,"户, 个, 家","-0.1170, -2.3740, -5.1423"
852,"像 横断 山脉 中 所有 的 峡谷 一样 , 位 于 云南 迪庆 藏族 自治州 香格里拉 的 巴拉格 宗 大 峡谷 也 是 南北 走向 , 新 造山 运动 把 岗曲河河 水 深深 地 [MASK] <h>压</h> 在 海拔 仅 一千多 米 的 谷底 。",剂,封,-0.38626939058303833,"封, 排, 滴","-0.3863, -2.3347, -3.1488"
853,"昨天 是 土牛 他们 一 [MASK] 从 小 到 大 的 兄弟 <h>来</h> 家里 作夜 , 喝酒 , 到 了 十二点 以后 , 敲锣 打鼓 挨家挨户 要 酒喝 , 很 是 热闹 。",拨,群,-0.7925596237182617,"群, 对, 个","-0.7926, -1.7925, -2.2782"
854,"刚 开始 我 觉得 你 是 [MASK] <h>拘谨</h> , 不苟言笑 的 男孩子 。",个,个,-0.006324039772152901,"个, 位, 种","-0.0063, -5.9774, -6.7100"
855,自嘲 是 一 [MASK] 高 层次 的 <h>幽默</h> 。,种,种,-0.01853235624730587,"种, 个, 场","-0.0185, -4.4865, -7.0563"
856,"我 在 净慈寺 , 这个 春节 要 跑 多少 [MASK] <h>庙</h> 啊",个,个,-1.083625078201294,"个, 座, 趟","-1.0836, -1.3992, -1.4172"
857,望到 佢好 饱仲 一 [MASK] <h>名牌</h>,身,个,-1.7589445114135742,"个, 身, 件","-1.7589, -2.1542, -2.2983"
858,"一 [MASK] <h>绳子</h> 轻松 瘦 腿侧站 踢腿 针对 肌肉 腿大肌 及 外侧肌 动作 借助 椅背 支持 身体 , 侧向 坐椅 站直 , 把 健身 带捆 在 双脚 脚跟 位置 。",根,条,-0.8867096304893494,"条, 根, 个","-0.8867, -1.7955, -2.9345"
859,"我 毫 不 掩饰 倾诉 对 你 的 爱 , 千 [MASK] <h>柔情似水</h> , 百依百顺 在 你 的 面前 。",般,般,-0.3294813632965088,"般, 世, 种","-0.3295, -3.7277, -3.7470"
860,"给 大家 推荐 一 [MASK] 金星 <h>园</h> 二手房 , 18600 平米 的 3 室 2 厅 2 卫 , 65000 万 。",套,套,-0.9273155331611633,"套, 下, 个","-0.9273, -1.4289, -1.4554"
861,看 完 春晚 节目单 各 [MASK] 觉得 不 必要 <h>看但</h> 从 节日 角度 考虑 看 春晚 又 是 一 必须 参与 的 项目 好 吧 重 在 参与,种,位,-0.12894819676876068,"位, 种, 个","-0.1289, -2.4646, -3.7696"
862,企鹅 罐 rar 这 [MASK] <h>应该</h> 是 对 的 吧,次,个,-0.3347730040550232,"个, 句, 样","-0.3348, -2.1107, -2.7482"
863,连续 睡 不 到 五 [MASK] <h>小时</h> 哪天 会 猝死 在 地铁 里 吧 这么 辛苦 是 为 哪般 啊,个,个,-0.0015080611919984221,"个, 分, 次","-0.0015, -7.7856, -8.4897"
864,国内 恶 银行 好 气西 了 [MASK] 那 火 <h>哈堵</h> !,册,把,-1.5526456832885742,"把, 点, 对","-1.5526, -2.6417, -2.7307"
865,肋膈角 那 [MASK] <h>窝窝</h> 疼 的 好 厉害 。,个,个,-0.1299186646938324,"个, 块, 些","-0.1299, -3.3902, -3.4181"
866,来 一 [MASK] 5 年 内 的 <h>目标</h> !,张,个,-0.4098643660545349,"个, 下, 张","-0.4099, -2.0940, -3.1038"
867,"对 省委 的 前 几 [MASK] 老 <h>书记</h> , 对 那些 经验 丰富 、 德高望重 的 老同志 , 新 班子 至今 还 经常 向 他们 登门 请教 。",任,任,-0.6859762668609619,"任, 位, 届","-0.6860, -1.2553, -2.6587"
868,"临 走时 , 保安室 的 哥们 又 给 了 我 三 [MASK] 很 <h>水</h> 我 也 不 墨迹 , 知道 自己 的 情况 , 客气 了 下 就 收下 了 。",支,瓶,-0.9437485933303833,"瓶, 杯, 个","-0.9437, -1.0371, -2.9756"
869,"我 现在 尿布 也 用 花王 了 , 爱 婴室 两 大 [MASK] 300 元 <h>怎么样</h> 啊 ?",包,包,-1.9292867183685303,"包, 箱, 件","-1.9293, -1.9306, -2.0461"
870,"哎呀 哎呀 , 回家 炒 第一 [MASK] <h>菜</h> , 手忙脚乱 的 , 额",顿,道,-0.34101054072380066,"道, 个, 盘","-0.3410, -2.3572, -3.3209"
871,"我 刚刚 在 爱 问 共 享 资料 上 传 了 资料 , 欢迎 大家 下载 分享 20102011 学年度 七 年级 数学 上 [MASK] <h>期</h> 中 试题 及 答案 doc 更 多",册,册,-0.367069274187088,"册, 下, 级","-0.3671, -1.4099, -4.3889"
872,"过期 一 [MASK] 多 <h>月</h> 了 , 我 还 吃么 ?",个,个,-0.005350693129003048,"个, 样, 颗","-0.0054, -7.2147, -7.6203"
873,"五 年 了 , 三 [MASK] <h>月</h> 的 疯狂 , 走到 最后 , 反而 默默 的 安静 下来 , 难道 真 的 是 因为 大家 的 离别 和 淡忘么 , 还是 自己 所 期望 的 呢 ?",个,个,-0.0391697883605957,"个, 分, 颗","-0.0392, -4.0163, -5.6642"
874,我 做 了 [MASK] 不 重要 的 决定 什么 负 责任 的 恋爱 <h>者</h> 滚 你 奶奶 的 吧 我 就 是 一 混蛋 混蛋,个,个,-0.21792100369930267,"个, 些, 件","-0.2179, -2.1690, -3.0861"
875,"只 是 我 也 迟迟 看 不 到 你 让 我 融进 你 的 生活 , 在 你 朋友 那里 , 有 我 这么 一 [MASK] <h>人</h> 吗 ?",号,个,-0.012325173243880272,"个, 位, 种","-0.0123, -5.7461, -6.1127"
876,余文乐 吧 每 日 签到 2012 年 1 月 17 日 可 乐 签到 [MASK] http t <h>cn</h> z0ep6 MO 各位 早安 起床 啦 早餐 时间 到,帖,点,-2.152331590652466,"点, 发, 回","-2.1523, -2.6315, -2.6523"
877,去年 我国 43 亿 [MASK] <h>遭受</h> 自然 灾害 1126 人 死亡,人次,次,-1.5553563833236694,"次, 名, 处","-1.5554, -2.3445, -2.5468"
878,樱花妹 这 [MASK] 福利 <h>真好</h>,次,个,-0.5456399917602539,"个, 种, 些","-0.5456, -2.7875, -2.8188"
879,最后 一 [MASK] <h>岗</h> 。,班,个,-0.9039928913116455,"个, 位, 次","-0.9040, -2.2995, -3.0550"
880,被 一 個惡夢 驚醒 了 出 了 一 [MASK] <h>汗</h> 真的 不 是 非 一般 真實 看來 今晚 我 是 睡 不 著 的 了,身,身,-0.45165297389030457,"身, 口, 滴","-0.4517, -1.6514, -3.9172"
881,"对 文昌 宫 、 文昌 君 不 感 兴趣 , 说 我 木然 , 那 等 你 看到 我 对 七 [MASK] <h>山</h> 边 的 那些 古柏 感 兴趣 的 样子 , 你 定然 会 认为 我 的 脑子 有 毛病 。",曲,座,-2.1198461055755615,"座, 台, 层","-2.1198, -2.5136, -2.5279"
882,总是 那 [MASK] <h>脸</h> 。,张,张,-0.8269782662391663,"张, 个, 种","-0.8270, -0.8966, -2.9423"
883,目的 : 有助于 触 球 时 的 方正 [MASK] <h>面</h> 。,杆,面,-0.3870258927345276,"面, 线, 位","-0.3870, -2.6503, -2.9977"
884,"发表 了 博文 回归 好久 没有 玩 新浪 博客 了 , 回来 看看 , 补充 [MASK] <h>资料</h> 爱好 , 同步 微博 。",些,下,-0.5946271419525146,"下, 点, 些","-0.5946, -1.3712, -1.7965"
885,湖南 卫视 在 放 着 上 一 年 快乐 大 本营 言承旭 我 的 第一 [MASK] <h>偶像</h> 。,个,个,-0.3280676007270813,"个, 位, 张","-0.3281, -2.8294, -2.9758"
886,"没有 撑到 十二点 , 因为 要 赶早 [MASK] <h>飞机</h> 回 上海 对 不 起 哈 祝 乃 一 年 比 一 年 高 富帅 等 我 到 家 送图 给 乃么么哒",点,班,-0.6008039712905884,"班, 点, 起","-0.6008, -1.0354, -3.4876"
887,"高 一 寒假 全 科 强化班 网校 <h>课程</h> 在 现有 优惠 上 , 再 享受 88 折 优惠 包括 高 一 上 下 学期 语文 数学 英语 物理 化学 生物 地理 等 全部 课程 , 共 11 [MASK] 课程",个,门,-0.059971075505018234,"门, 个, 节","-0.0600, -3.7244, -4.1438"
888,早起 这 [MASK] <h>事</h> 是 要 多 痛苦 有 多 痛苦,档子,件,-0.18899236619472504,"件, 个, 种","-0.1890, -2.8062, -2.8462"
889,"金秋 时节 , 层林尽染 , 依山傍水 的 徽派 古 村落 形成 了 一 [MASK] 天人合一 的 水墨 <h>山水画</h> , 显得 静谧 悠远 。",幅,幅,-0.07501798123121262,"幅, 副, 面","-0.0750, -2.8725, -5.5397"
890,肥 了 两 [MASK] 回到 汕头 当站 上 体重 秤 的 那 一 <h>瞬间</h> 尼玛 什么 的 都 阻止 不 了 我 减肥 的 步伐 !,圈,圈,-1.3401188850402832,"圈, 次, 个","-1.3401, -1.4393, -1.8851"
891,刘俐俐 张绍 刚 场 上 互掐 俩 [MASK] <h>人</h> 都 有 错 。,个,个,-0.13285832107067108,"个, 对, 名","-0.1329, -4.6524, -5.0123"
892,好 彩有哩 [MASK] <h>微博</h> 可以 让 硪对伱 表白 吖吖 好 中意 伱吖吖 !,个,个,-2.5845916271209717,"个, 发, 群","-2.5846, -2.6189, -3.2378"
893,"我 希望 永远 不 要 再 听到 希望 工程 这 四 [MASK] <h>字</h> , 这 都 应该 是 政府 的 基础 工程 。",个,个,-0.004634972661733627,"个, 行, 种","-0.0046, -6.3010, -8.2028"
894,今天 又 是 一 [MASK] 大 <h>丰收</h> !,个,个,-0.18647438287734985,"个, 次, 场","-0.1865, -2.3681, -3.2969"
895,还 有 [MASK] <h>经典</h> 的,个,些,-1.3520355224609375,"些, 个, 对","-1.3520, -1.8801, -2.2648"
896,黑 的 这 几 [MASK] 我 还 蛮 喜欢 的 其他 的 <h>个人</h> 觉得 莎拉伯顿 的 设计 太 纯净 了 有点 唯美 不 像 麦昆 一向 的 诡异 和 黑暗 亚历山大 麦昆 海洋 生物 的 艺术 之 作 17,套,个,-1.3071491718292236,"个, 张, 款","-1.3071, -1.4401, -2.4647"
897,"这 [MASK] <h>人</h> 会 间歇 的 尝试 与 人 亲近 接触 , 但 却 常常 失败 。",类,样,-0.8886025547981262,"样, 种, 些","-0.8886, -1.5839, -1.6532"
898,打 了 [MASK] 下午 <h>篮球</h> 。,个,个,-0.18009817600250244,"个, 下, 些","-0.1801, -2.6438, -4.3131"
899,"我 亲爱 的 妈 有 [MASK] 异于 常人 的 <h>本领</h> , 就 是 在 你 心情 灿烂 的 时候 能够 让 你 突然 抑郁 沉沦 , 觉得 昏 天地 暗 的 !",个,个,-0.3284878134727478,"个, 种, 点","-0.3285, -1.7402, -3.6518"
900,"剩余 两 天 课 一 天 早起 , 两 [MASK] <h>省考</h>",次,个,-1.0850560665130615,"个, 次, 点","-1.0851, -1.1516, -2.9532"
901,晨 锅 这 [MASK] 你 不 是 亮点 亮点 是 你 后面 的 内位 <h>姐姐</h> 哇 表情 帝丫,次,个,-0.531996488571167,"个, 位, 样","-0.5320, -2.2526, -2.5730"
902,"沉睡 在 E [MASK] 中 的 <h>苍老师</h> , 阔别 多日 , 你 还 好么 ?",盘,声,-0.8062251806259155,"声, 曲, 波","-0.8062, -3.3470, -3.5222"
903,等 采访 一 [MASK] <h>代表</h> 。,个,次,-1.0261238813400269,"次, 般, 个","-1.0261, -1.1024, -2.8135"
904,"今天 董事长 在 睡午觉 , 和 他 老爸 行走 在 讨债 的 康庄 大道 上 , 收回 一 [MASK] <h>白条</h> !",张,张,-0.536760687828064,"张, 条, 份","-0.5368, -1.9332, -3.2424"
905,"意大利 倾覆 <h>游轮</h> 乘客 称 场景 如 泰坦尼克 惨剧 1 [MASK] 豪华 游轮 在 意大利 近海 触礁 倾覆 , 幸存 乘客 描述 称 , 当时 大部分 乘客 都 在 用 晚餐 , 突来 的 巨响 打断 了 欢乐 气氛 。",艘,艘,-0.04899890348315239,"艘, 座, 号","-0.0490, -4.4960, -4.5690"
906,回家 四 [MASK] <h>钟</h> 又 长安 !,个,分,-1.4526069164276123,"分, 个, 处","-1.4526, -1.8526, -2.8300"
907,"看到 微博 有 这么 一 [MASK] <h>话</h> 你 总怪 我 , 对 你 过分 依赖 , 很 奇怪 没有 你 我 该 怎么 办 。",句,段,-0.4167783856391907,"段, 句, 个","-0.4168, -1.1521, -4.8995"
908,"VICTIM 2012 年 春夏 系列 <h>新品</h> 型录 日本 品牌 Victim 在 今日 揭露 明 年度 春夏 新品 的 型录 , 可以 看到 一 [MASK] 轻便 而 有形 的 薄 外套 , 以 皮革 材料 与 帽夹 的 搭配 为主 也 有 轻便 具 机能性 的 风衣 外套 , 可 搭配 出 具有 outdoor 风格 的 穿 搭 。",系列,款,-1.3216992616653442,"款, 些, 件","-1.3217, -1.3837, -1.5107"
909,炮火连天 啊 过 年 的 气息 就 是 这样 满 天 的 火药味 买 了 几 [MASK] 旺旺 <h>大礼包</h> 送 人 你 旺 我 旺 大家 旺,包,个,-0.5161683559417725,"个, 盒, 张","-0.5162, -1.6107, -3.6128"
910,准备 第三 [MASK] <h>喔耶</h>,轮,集,-2.0210025310516357,"集, 章, 部","-2.0210, -2.3140, -2.3568"
911,"新年 第一 天 , 我 做 了 一 [MASK] 浪漫 的 <h>梦</h> , 醒 了 。",个,个,-0.15759877860546112,"个, 场, 次","-0.1576, -1.9812, -5.6203"
912,大年 初一 因为 要 上班 又 是 一 [MASK] <h>人</h> 在 家 好 不 开心 啊,个,个,-0.20539751648902893,"个, 家, 群","-0.2054, -2.2851, -3.8352"
913,穿上 一 [MASK] 帅气 的 <h>西装</h> 。,身,身,-0.3026981055736542,"身, 件, 套","-0.3027, -1.9545, -2.5566"
914,"一 生 最 重要 的 三 [MASK] <h>日子</h> 世界 上 有 你 的 那 天 , 世界 上 有 我 的 那 天 , 我 和 你 成为 我们 的 那 一 天 。",个,个,-0.07501675933599472,"个, 段, 种","-0.0750, -3.7785, -4.1901"
915,中国 大人 秀 居然 把 冠军 给 了 一 [MASK] 唱 男人 歌 还 走音 的 <h>女人</h> 。,个,个,-0.053097691386938095,"个, 位, 名","-0.0531, -3.4419, -5.2869"
916,138 我 想 是 那 [MASK] 坚强 又 美丽 的 <h>人</h> 。,种,个,-0.3580099642276764,"个, 样, 位","-0.3580, -1.8132, -2.7927"
917,"上海 中医药 大学 药学院 副院长 陶建生 曾 道破 天机 考验 一 [MASK] <h>药品</h> 能否 服用 , 无非 看 两 点 一 是 疗效 , 一 是 安全 。",种,款,-1.1756834983825684,"款, 个, 种","-1.1757, -1.5637, -1.6933"
918,"5 在 中央 空调 室内 摆放 一 [MASK] <h>水</h> 或 使用 保湿机 , 避免 泪液 蒸发 过 多",盆,盆,-0.984572172164917,"盆, 杯, 些","-0.9846, -1.5010, -1.7661"
919,"结果 11 点 去 到 根据 点 , 又 给 灌 了 近 2 [MASK] <h>啤酒</h> 。",支,瓶,-0.4800800085067749,"瓶, 杯, 个","-0.4801, -1.5885, -3.3725"
920,老娘 法眼 一 开 就 知道 你 是 [MASK] <h>妖孽</h> 了 。,个,个,-0.008012420497834682,"个, 位, 些","-0.0080, -6.6282, -7.3460"
921,"也许 错过 了 就 错过 了 , 时间 会 帮 我 换 一 [MASK] 新 的 <h>梦</h> !",个,个,-0.26658153533935547,"个, 次, 种","-0.2666, -2.7754, -4.0997"
922,"过敏 体质 的 人 伤 不 起 中午 吃 了 [MASK] 桂林 <h>米粉</h> , 脸 又 红 又 肿跟 猪头 一样 , 主管 第一 反应 就 是 嫌 我 丑",碗,个,-1.370644211769104,"个, 碗, 些","-1.3706, -1.8481, -2.0898"
923,隔离 玩 单机 游戏 果 [MASK] 就 免 提 啦嘉骅 <h>话斋</h> so what,个,盘,-1.0953420400619507,"盘, 个, 粒","-1.0953, -2.6255, -3.1360"
924,"6 生活 太 艰难 了 , 为了 多 掌握 一 [MASK] 吃饭 的 <h>手艺</h> , 我 正在 练习 左 手 使 筷子 。",门,些,-0.6232094764709473,"些, 点, 下","-0.6232, -1.2949, -2.0693"
925,分享 一 [MASK] 来自 酷狗 音乐 的 <h>歌曲</h> 许巍 曾经 的 你 分享 自 酷 狗 音乐,首,首,-0.26562660932540894,"首, 段, 下","-0.2656, -2.2546, -2.9666"
926,"今天 的 春节 愿望 姐要 热 血 地 好好 学习 , 积极 向上 , 立志 做 一 [MASK] 视 钱财 如 粪土 的 <h>屎壳郎</h> , !",个,个,-0.09272760152816772,"个, 名, 位","-0.0927, -2.5127, -5.1774"
927,"来 乡下 吃 餐饭 , 也 要 带 着 目的 来 的 , 都 是 一 [MASK] 想 巴结 黑暗 的 官僚主义 的 无良 <h>商人</h> , 也 有 想 寻找 财路 物识 商人 的 父母官 , 官臭 加上 铜臭 的 社会 早 已 猥亵 了 我们 美好 的 理想",伙,些,-0.18507781624794006,"些, 群, 个","-0.1851, -2.6750, -3.3576"
928,各 [MASK] <h>红包</h> 塞进 口袋 。,种,种,-0.1320147067308426,"种, 类, 个","-0.1320, -3.3752, -3.8824"
929,我 自己 处理 这 [MASK] <h>事</h> 好 了 。,件,件,-0.6695200204849243,"件, 个, 些","-0.6695, -1.3934, -1.7012"
930,有 没有 哪 一 [MASK] <h>人</h> 愿意 为了 自己 的 女朋友 而 不 抽烟 呢,个,个,-0.8104128837585449,"个, 种, 类","-0.8104, -1.1342, -1.6283"
931,"新年 注册 [MASK] <h>微博</h> , 说说 身边 的 事 。",个,个,-0.44605469703674316,"个, 发, 下","-0.4461, -2.2669, -2.6743"
932,他 在 信 的 末尾处 写道 祝 你 度过 一 [MASK] 愉快 的 <h>晚年</h> !,个,个,-0.02248973958194256,"个, 段, 次","-0.0225, -4.0116, -6.8570"
933,"此后 罗马 天主教 曾 派出 七 [MASK] 主教 <h>来华</h> 协助 孟德 高 维 诺 传教 , 其中 有 三 人 到达 , 并 开辟 了 泉州 等 主教 区 。",个,位,-0.26635614037513733,"位, 名, 个","-0.2664, -1.5378, -4.4709"
934,以 一 [MASK] <h>旅行者</h> 在 路 上 的 心态 入眠 !,个,种,-0.7606884241104126,"种, 个, 位","-0.7607, -0.7958, -3.2931"
935,但 我 至少 捡到 了 一 [MASK] <h>爱</h> 。,份,个,-0.9344824552536011,"个, 份, 颗","-0.9345, -1.3470, -2.7850"
936,"早上 五点 起床 , 给 孩子们 化妆 , 给 他们 找 10 [MASK] <h>楼</h> 考点 , 和 他们 一起 排 长长 的 队 , 和 他们 说 加油 , 看 着 他们 进 考场 , 希望 他们 都 能 考 个好 成绩 。",号,层,-0.6260989904403687,"层, 个, 号","-0.6261, -1.7071, -2.3402"
937,"早上 搬 行李 , 又 跑到 其他 [MASK] <h>傻乎乎</h> 说 怎么 开 不 了 门 。",栋,家,-0.6422838568687439,"家, 处, 门","-0.6423, -1.3185, -2.9274"
938,三星路 [MASK] <h>香酥</h> 鸡咯,次,线,-0.5618888139724731,"线, 口, 路","-0.5619, -2.8360, -2.8659"
939,"远远 望去 , 地点 好像 就 是 旅馆 门口 , 战战兢兢潜 过去 , 原来 是 抓 了 三 [MASK] 墨西哥 偷 车 小 <h>贼</h> 。",个,个,-0.3089806139469147,"个, 名, 只","-0.3090, -1.7582, -3.5240"
940,我 爱 死 这 [MASK] <h>日志</h> 了,篇,个,-0.6425055861473083,"个, 篇, 些","-0.6425, -1.2670, -3.0725"
941,很 讨厌 有些 人 半夜 三 [MASK] <h>烧</h> 炮长 !,间,点,-1.2074329853057861,"点, 分, 餐","-1.2074, -1.4376, -1.7624"
942,7 两 [MASK] B 型 血 的 <h>人生</h> 出 的 孩子 是 2 B 的 吧 ?,个,个,-0.18883167207241058,"个, 种, 位","-0.1888, -2.8792, -3.2377"
943,我 是 [MASK] 保守 的 <h>人</h> 。,个,个,-0.010604562237858772,"个, 位, 些","-0.0106, -5.3335, -6.1648"
944,除夕 最 大 愿望 就 是 一 亲戚 给 我 一 [MASK] 薄薄 的 <h>红包</h> 对 我 说 钱 太 多 了 装 不 进去 里面 有 张卡密码 是 你 生日 自己 去取 哈哈 有 同 感同 鞋 的 转发,个,个,-0.25947603583335876,"个, 张, 块","-0.2595, -1.9585, -3.8261"
945,"过 了 起飞 时间 还 有 十二 [MASK] <h>人</h> 没有 登机 , 争分夺秒 的 春运 啊 , 伤 不 起",个,个,-0.1712544560432434,"个, 号, 位","-0.1713, -2.9878, -3.9631"
946,"终于 到家 了 , 还是 家 里 好 啊 , 虽然 没 暖气 可 是 杭州 的 那 [MASK] <h>暖和</h> 多 了 !",间,个,-0.5626751184463501,"个, 种, 家","-0.5627, -1.9248, -2.7024"
947,"我 讨厌 别人 跟 我 说 呵呵 , 讨厌 别人 跟 我 说 对 不 起 , 如果 是 这 两 [MASK] <h>词</h> , 我 宁愿 你别 跟 我 说话 , 我 用 不 着",个,个,-0.16692277789115906,"个, 句, 种","-0.1669, -2.3886, -3.7838"
948,等 一 [MASK] <h>晴天</h>,个,下,-0.2720361053943634,"下, 等, 个","-0.2720, -1.5902, -4.5810"
949,刚 在 南京 见 了 一 [MASK] 粉色 <h>哑光</h> 奔驰 真 骚包,个,个,-0.6708806753158569,"个, 辆, 件","-0.6709, -2.0019, -2.9209"
950,发表 了 博文 完美 婚恋 关系 的 三 [MASK] <h>标准</h> !,个,个,-0.6477958559989929,"个, 种, 条","-0.6478, -1.1610, -2.8858"
951,"我 刚刚 通过 下载 了 安信 证券 宏观 研究 2012 年 1 月 产能 周期 理论 概述 之 二一 [MASK] 基于 国际 收支 变化 的 分析 框架 <h>pdf</h> , 推荐 给 大家 !",个,个,-0.4484912157058716,"个, 套, 种","-0.4485, -1.9467, -3.2123"
952,上传 了 1 [MASK] <h>照片</h> 到 相册 animation,张,张,-0.029383309185504913,"张, 个, 组","-0.0294, -4.3974, -4.9956"
953,"她 不必 问 寒 道 暖 , 光是 那 一 [MASK] <h>微微的</h> 笑容 就 把 就餐 者 浑身 的 疲惫 、 枯燥 的 心田 熨 得 平展展 的 。",缕,个,-0.20653672516345978,"个, 丝, 张","-0.2065, -3.3321, -3.4444"
954,"万 能 的 微博君 , 赏 我 [MASK] <h>结局</h> 呗",个,个,-0.3967919647693634,"个, 下, 篇","-0.3968, -1.7143, -3.5170"
955,比 一 [MASK] 还 <h>堵</h> 。,环,般,-1.2607125043869019,"般, 个, 些","-1.2607, -1.5494, -2.9244"
956,每 天 看 几百 [MASK] 厚 的 <h>书</h> 而且 还 有 密密麻麻 的 理论 公式 和 定理 记人 名都 怪难 的 什么 凯恩斯 恩格尔 云云 你们 好好 在 西方 做 研究 为何 还 来 毒害 我们 ?,页,页,-0.10873229056596756,"页, 本, 册","-0.1087, -2.8112, -3.7988"
957,跟萌 妹子 一 下午 连刷 了 两 [MASK] 几么 <h>圆满</h> 哈 皮,遍,个,-0.9839135408401489,"个, 次, 张","-0.9839, -1.6886, -2.4765"
958,"换 了 两 [MASK] <h>地铁</h> , 都 坐 过 站 。",趟,次,-0.7338914275169373,"次, 趟, 个","-0.7339, -1.3908, -1.7680"
959,"生日 快乐 啊 甘 多 年 啦 , 中 记得 第一 [MASK] <h>参加</h> 你 生日 party 间 麦当劳 衣家 都 已经 拆 左咯 , 不过 我 地 之间点 都 系 吾 变嘎 , 今日 同 吾 到 你 庆祝 啦 , 不过 你 今日 同 以后 都 要 开开 心心",次,次,-0.02467016689479351,"次, 个, 届","-0.0247, -4.2312, -6.0281"
960,大家 快 D 来海珠 花市 C132 档 之前 有条 微 薄 话 转 左 有 奖品 原来 系真噶 我 抽 中 左 [MASK] <h>HelloKitty</h> 大家 快 D 来 啊,个,个,-1.0142759084701538,"个, 架, 下","-1.0143, -3.2018, -3.3871"
961,"饿 的 失眠 , 好 想 [MASK] <h>火锅</h> 。",次,点,-0.3868383467197418,"点, 下, 回","-0.3868, -2.3861, -3.3910"
962,"小 年 来 了 以前 过 小 年 的 时候 , 要 往 灶 门 上 涂 红糖 , 现在 终于 知道 这 是 为什么 了 据说 这 一 天 , 灶王爷 都 要 上天 向 玉皇大帝 报告 这 一 [MASK] <h>人</h> 的 善恶 , 让 玉皇大帝 赏 罚 。",家,家,-0.879944384098053,"家, 代, 个","-0.8799, -1.8140, -1.9338"
963,首 [MASK] <h>张宗昌</h> 大骂 读书人 是 狗屁,发,页,-0.004890399985015392,"页, 发, 席","-0.0049, -5.5495, -8.1713"
964,今晚 开车 那 [MASK] 很 怀念 很 怀念 的 <h>感觉</h>,段,种,-0.45359277725219727,"种, 个, 段","-0.4536, -2.0714, -2.4945"
965,"如果 天气 不 好 , 就 在 家 泡 [MASK] <h>茶</h> , 看看 书 , 听听 歌 。",壶,杯,-0.5369904041290283,"杯, 个, 壶","-0.5370, -1.5195, -2.3467"
966,女人 一定 要 找 [MASK] 会 欣赏 自己 的 <h>男人</h> !,个,个,-0.009556993842124939,"个, 些, 位","-0.0096, -5.6791, -6.0090"
967,"受 苹果 公司 的 iPod 和 iPhone 等 一 [MASK] <h>产品</h> 的 影响 , 以 英文 字母 i 开头 俨然 已经",系列,些,-0.1599830985069275,"些, 类, 批","-0.1600, -3.0045, -3.1830"
968,生命 不 是 一 [MASK] <h>dota</h> 。,局,个,-0.5418424606323242,"个, 种, 段","-0.5418, -2.4846, -3.4661"
969,我 家 的 沙滩 变得 一点 也 不 漂亮 了 不 喜欢 了 像 [MASK] <h>垃圾堆</h> 一样,个,个,-0.05695095658302307,"个, 堆, 座","-0.0570, -3.3987, -6.1392"
970,"向 我 弟弟 请教 英语 , 还 帮取 我 了 一 [MASK] 英文 <h>名</h> 。",个,个,-0.012815164402127266,"个, 名, 位","-0.0128, -5.9847, -6.4231"
971,http t cn h4QJCa 我 用 魔幻 古筝 演奏 了 一 [MASK] 动听 的 <h>梅花</h> 三 弄 。,曲,首,-0.8207827806472778,"首, 曲, 段","-0.8208, -0.8835, -2.3460"
972,世界 上 的 另 一 [MASK] 我 <h>心理氧</h> 吧 心理网,个,个,-0.1228158250451088,"个, 种, 面","-0.1228, -2.5237, -5.0069"
973,"一 [MASK] 好 <h>鞋</h> 不 要 在乎 外观 是 不 是 好看 精致 , 穿 的 是否 合脚 只有 自己 知道 。",双,双,-0.05568318068981171,"双, 只, 款","-0.0557, -3.9912, -4.4277"
974,是 这 [MASK] <h>话</h>,句,样,-0.18299035727977753,"样, 个, 句","-0.1830, -2.4613, -3.8408"
975,大早 上 打 电话 说 少 给 他 一 [MASK] <h>运费</h> !,笔,点,-0.5952427983283997,"点, 些, 个","-0.5952, -1.7680, -2.0810"
976,收 了 [MASK] <h>红包</h> 嘎嘎,个,个,-0.2200496345758438,"个, 张, 点","-0.2200, -3.0931, -3.3637"
977,"肤色 黝黑 的 空少 一 [MASK] 短 <h>打扮</h> , 开始 兜售 酒水 饮料 方便面啥 的 。",身,身,-0.2630419433116913,"身, 个, 脸","-0.2630, -2.5709, -3.4820"
978,"朋友 都 回去 了 , 只 剩下 我 一 [MASK] <h>人</h> 了 , 唉 !",个,个,-0.46326616406440735,"个, 家, 群","-0.4633, -1.7381, -2.8845"
979,你们 快 去 看 我 人人 分享 的 那 [MASK] <h>文章</h> !,篇,篇,-0.15577982366085052,"篇, 个, 些","-0.1558, -2.5618, -3.1365"
980,今晚 葛个 <h>婚礼</h> 真系 好 浪漫 啊 好 温馨仲 好 感动 啊 搞到 d 观众 都 泪 汪汪 甘 呢 [MASK] 婚礼 够 晒 豪华咯 羡慕 不 来,个,个,-0.24285177886486053,"个, 架, 位","-0.2429, -3.0083, -4.1838"
