new_index,sentence,target,top1_prediction,top1_log_probability,top3_predictions,top3_log_probabilities
927,"来 乡下 吃 餐饭 , 也 要 带 着 目的 来 的 , 都 是 一 [MASK] 想 巴结 黑暗 的 官僚主义 的 无良  , 也 有 想 寻找 财路 物识 商人 的 父母官 , 官臭 加上 铜臭 的 社会 早 已 猥亵 了 我们 美好 的 理想",伙,些,-0.19530926644802094,"些, 群, 个","-0.1953, -2.6068, -3.3053"
928,各 [MASK]  塞进 口袋 。,种,种,-0.30957669019699097,"种, 个, 位","-0.3096, -2.2907, -3.1639"
929,我 自己 处理 这 [MASK]  好 了 。,件,个,-0.27672791481018066,"个, 些, 点","-0.2767, -2.0005, -4.1394"
930,有 没有 哪 一 [MASK]  愿意 为了 自己 的 女朋友 而 不 抽烟 呢,个,个,-0.183842733502388,"个, 位, 种","-0.1838, -2.6438, -3.4338"
931,"新年 注册 [MASK]  , 说说 身边 的 事 。",个,号,-0.8345655202865601,"号, 册, 记","-0.8346, -2.4912, -2.7244"
932,他 在 信 的 末尾处 写道 祝 你 度过 一 [MASK] 愉快 的  !,个,个,-0.06321512162685394,"个, 段, 些","-0.0632, -3.8952, -4.2978"
933,"此后 罗马 天主教 曾 派出 七 [MASK] 主教  协助 孟德 高 维 诺 传教 , 其中 有 三 人 到达 , 并 开辟 了 泉州 等 主教 区 。",个,位,-0.38153278827667236,"位, 名, 个","-0.3815, -1.2321, -4.0387"
934,以 一 [MASK]  在 路 上 的 心态 入眠 !,个,种,-0.3459891974925995,"种, 个, 颗","-0.3460, -2.1044, -2.4987"
935,但 我 至少 捡到 了 一 [MASK]  。,份,个,-1.2503399848937988,"个, 只, 次","-1.2503, -2.2075, -2.2988"
936,"早上 五点 起床 , 给 孩子们 化妆 , 给 他们 找 10 [MASK]  考点 , 和 他们 一起 排 长长 的 队 , 和 他们 说 加油 , 看 着 他们 进 考场 , 希望 他们 都 能 考 个好 成绩 。",号,个,-0.029853299260139465,"个, 号, 分","-0.0299, -4.6489, -5.2062"
937,"早上 搬 行李 , 又 跑到 其他 [MASK]  说 怎么 开 不 了 门 。",栋,家,-0.5902953743934631,"家, 处, 楼","-0.5903, -1.1772, -3.1720"
938,三星路 [MASK]  鸡咯,次,线,-1.891295313835144,"线, 面, 顶","-1.8913, -2.4629, -2.5384"
939,"远远 望去 , 地点 好像 就 是 旅馆 门口 , 战战兢兢潜 过去 , 原来 是 抓 了 三 [MASK] 墨西哥 偷 车 小  。",个,个,-0.23266978561878204,"个, 名, 只","-0.2327, -1.7677, -4.7355"
940,我 爱 死 这 [MASK]  了,篇,个,-0.519477128982544,"个, 些, 样","-0.5195, -2.3982, -3.0124"
941,很 讨厌 有些 人 半夜 三 [MASK]  炮长 !,间,个,-0.701604962348938,"个, 点, 声","-0.7016, -2.6291, -2.7457"
942,7 两 [MASK] B 型 血 的  出 的 孩子 是 2 B 的 吧 ?,个,个,-0.21040531992912292,"个, 种, 位","-0.2104, -2.7865, -3.5968"
943,我 是 [MASK] 保守 的  。,个,个,-0.02251259982585907,"个, 些, 点","-0.0225, -5.2590, -5.5765"
944,除夕 最 大 愿望 就 是 一 亲戚 给 我 一 [MASK] 薄薄 的  对 我 说 钱 太 多 了 装 不 进去 里面 有 张卡密码 是 你 生日 自己 去取 哈哈 有 同 感同 鞋 的 转发,个,张,-0.5667818784713745,"张, 个, 包","-0.5668, -1.6892, -3.0912"
945,"过 了 起飞 时间 还 有 十二 [MASK]  没有 登机 , 争分夺秒 的 春运 啊 , 伤 不 起",个,点,-0.3087645471096039,"点, 分, 班","-0.3088, -1.6023, -4.2586"
946,"终于 到家 了 , 还是 家 里 好 啊 , 虽然 没 暖气 可 是 杭州 的 那 [MASK]  多 了 !",间,个,-1.210335373878479,"个, 样, 些","-1.2103, -1.8402, -2.2353"
947,"我 讨厌 别人 跟 我 说 呵呵 , 讨厌 别人 跟 我 说 对 不 起 , 如果 是 这 两 [MASK]  , 我 宁愿 你别 跟 我 说话 , 我 用 不 着",个,句,-0.8083881139755249,"句, 种, 点","-0.8084, -1.7854, -1.9486"
948,等 一 [MASK] ,个,下,-1.9006632566452026,"下, 个, 等","-1.9007, -1.9686, -2.4760"
949,刚 在 南京 见 了 一 [MASK] 粉色  奔驰 真 骚包,个,辆,-1.1908944845199585,"辆, 个, 次","-1.1909, -1.3473, -2.6390"
950,发表 了 博文 完美 婚恋 关系 的 三 [MASK]  !,个,步,-0.80364990234375,"步, 点, 种","-0.8036, -1.7041, -2.1184"
951,"我 刚刚 通过 下载 了 安信 证券 宏观 研究 2012 年 1 月 产能 周期 理论 概述 之 二一 [MASK] 基于 国际 收支 变化 的 分析 框架  , 推荐 给 大家 !",个,个,-0.39014196395874023,"个, 套, 组","-0.3901, -1.5098, -3.9586"
952,上传 了 1 [MASK]  到 相册 animation,张,张,-0.07264061272144318,"张, 页, 个","-0.0726, -3.7917, -4.3905"
953,"她 不必 问 寒 道 暖 , 光是 那 一 [MASK]  笑容 就 把 就餐 者 浑身 的 疲惫 、 枯燥 的 心田 熨 得 平展展 的 。",缕,个,-0.33445608615875244,"个, 丝, 脸","-0.3345, -2.1817, -3.2069"
954,"万 能 的 微博君 , 赏 我 [MASK]  呗",个,下,-1.2417668104171753,"下, 脸, 个","-1.2418, -2.5950, -2.6491"
955,比 一 [MASK] 还  。,环,个,-1.6436796188354492,"个, 次, 般","-1.6437, -2.3280, -2.4973"
956,每 天 看 几百 [MASK] 厚 的  而且 还 有 密密麻麻 的 理论 公式 和 定理 记人 名都 怪难 的 什么 凯恩斯 恩格尔 云云 你们 好好 在 西方 做 研究 为何 还 来 毒害 我们 ?,页,页,-0.06324077397584915,"页, 本, 册","-0.0632, -3.9469, -4.0023"
957,跟萌 妹子 一 下午 连刷 了 两 [MASK] 几么  哈 皮,遍,个,-0.9009588956832886,"个, 次, 张","-0.9010, -1.6314, -2.4187"
958,"换 了 两 [MASK]  , 都 坐 过 站 。",趟,次,-0.6295052170753479,"次, 趟, 个","-0.6295, -1.9991, -2.3464"
959,"生日 快乐 啊 甘 多 年 啦 , 中 记得 第一 [MASK]  你 生日 party 间 麦当劳 衣家 都 已经 拆 左咯 , 不过 我 地 之间点 都 系 吾 变嘎 , 今日 同 吾 到 你 庆祝 啦 , 不过 你 今日 同 以后 都 要 开开 心心",次,次,-0.16901011765003204,"次, 个, 回","-0.1690, -2.9751, -3.7164"
960,大家 快 D 来海珠 花市 C132 档 之前 有条 微 薄 话 转 左 有 奖品 原来 系真噶 我 抽 中 左 [MASK]  大家 快 D 来 啊,个,个,-0.9759176969528198,"个, 架, 位","-0.9759, -2.0377, -2.7700"
961,"饿 的 失眠 , 好 想 [MASK]  。",次,家,-0.46292605996131897,"家, 发, 回","-0.4629, -2.4507, -2.5542"
962,"小 年 来 了 以前 过 小 年 的 时候 , 要 往 灶 门 上 涂 红糖 , 现在 终于 知道 这 是 为什么 了 据说 这 一 天 , 灶王爷 都 要 上天 向 玉皇大帝 报告 这 一 [MASK]  的 善恶 , 让 玉皇大帝 赏 罚 。",家,家,-0.8185521960258484,"家, 次, 世","-0.8186, -1.9587, -2.6140"
963,首 [MASK]  大骂 读书人 是 狗屁,发,次,-0.36875998973846436,"次, 席, 页","-0.3688, -2.4706, -3.2351"
964,今晚 开车 那 [MASK] 很 怀念 很 怀念 的 ,段,段,-1.5646179914474487,"段, 个, 种","-1.5646, -1.5669, -1.8013"
965,"如果 天气 不 好 , 就 在 家 泡 [MASK]  , 看看 书 , 听听 歌 。",壶,个,-0.5989432334899902,"个, 面, 下","-0.5989, -1.2664, -3.5227"
966,女人 一定 要 找 [MASK] 会 欣赏 自己 的  !,个,个,-0.023965580388903618,"个, 些, 对","-0.0240, -4.2855, -5.8400"
967,"受 苹果 公司 的 iPod 和 iPhone 等 一 [MASK]  的 影响 , 以 英文 字母 i 开头 俨然 已经",系列,类,-1.885528564453125,"类, 族, 名","-1.8855, -2.1989, -2.2962"
968,生命 不 是 一 [MASK]  。,局,样,-1.1115524768829346,"样, 般, 次","-1.1116, -2.1178, -2.3410"
969,我 家 的 沙滩 变得 一点 也 不 漂亮 了 不 喜欢 了 像 [MASK]  一样,个,家,-1.2064568996429443,"家, 刀, 片","-1.2065, -2.4940, -2.5636"
970,"向 我 弟弟 请教 英语 , 还 帮取 我 了 一 [MASK] 英文  。",个,些,-0.7571101784706116,"些, 点, 下","-0.7571, -2.1740, -2.3721"
971,http t cn h4QJCa 我 用 魔幻 古筝 演奏 了 一 [MASK] 动听 的  三 弄 。,曲,曲,-1.0970178842544556,"曲, 首, 段","-1.0970, -1.1024, -1.5533"
972,世界 上 的 另 一 [MASK] 我  吧 心理网,个,个,-0.29038357734680176,"个, 面, 种","-0.2904, -2.8375, -3.2340"
973,"一 [MASK] 好  不 要 在乎 外观 是 不 是 好看 精致 , 穿 的 是否 合脚 只有 自己 知道 。",双,般,-1.3420350551605225,"般, 个, 点","-1.3420, -1.4019, -1.5522"
974,是 这 [MASK] ,句,个,-2.262727737426758,"个, 样, 家","-2.2627, -2.5464, -2.6990"
975,大早 上 打 电话 说 少 给 他 一 [MASK]  !,笔,点,-1.3515573740005493,"点, 个, 块","-1.3516, -1.6217, -2.6101"
976,收 了 [MASK]  嘎嘎,个,个,-0.7274587750434875,"个, 张, 点","-0.7275, -1.9502, -3.1751"
977,"肤色 黝黑 的 空少 一 [MASK] 短  , 开始 兜售 酒水 饮料 方便面啥 的 。",身,身,-1.01649010181427,"身, 手, 条","-1.0165, -1.4811, -2.3812"
978,"朋友 都 回去 了 , 只 剩下 我 一 [MASK]  了 , 唉 !",个,家,-0.4935457706451416,"家, 位, 群","-0.4935, -1.9321, -3.6160"
979,你们 快 去 看 我 人人 分享 的 那 [MASK]  !,篇,篇,-0.9831030964851379,"篇, 些, 个","-0.9831, -1.9664, -1.9909"
980,今晚 葛个  真系 好 浪漫 啊 好 温馨仲 好 感动 啊 搞到 d 观众 都 泪 汪汪 甘 呢 [MASK] 婚礼 够 晒 豪华咯 羡慕 不 来,个,个,-2.0203700065612793,"个, 架, 位","-2.0204, -2.3911, -2.9392"
981,"只 是 突然 极 心疼 在 这 一 行 工作 了 那么 久 的 爸爸 , 等 休息 了 一定 要 买 [MASK] 最 好 的  给 他 。",个,些,-0.9217783212661743,"些, 点, 个","-0.9218, -1.2215, -1.6683"
982,拐弯 是 前进 的 一 [MASK] ,种,步,-1.6744401454925537,"步, 个, 种","-1.6744, -1.7903, -2.4859"
983,晚上 不 上 婆度 食 饭利 是 少 了 几十 元 妈 稳 借口 话利 是 掉 了 婆话 距 发 钱 行 特别扭 鸡 哈哈妈 去 打 麻雀 [MASK] 人  是 又 无比 翻 我,滴,家,-1.206250786781311,"家, 个, 行","-1.2063, -2.2951, -2.9847"
984,"让 人 感觉 末日 之 桥 , 带来 [MASK]  。",丝,路,-2.0550625324249268,"路, 家, 世","-2.0551, -2.2303, -2.6189"
985,Lucy 张芯晨 又 完成 了 一 [MASK] 市民 的  。,个,个,-0.7322724461555481,"个, 次, 位","-0.7323, -2.1691, -2.7200"
986,"在 必胜客 吃 披萨 , 讨 [MASK] 好 ",个,口,-1.177103877067566,"口, 个, 分","-1.1771, -1.3528, -2.8499"
987,"三 [MASK]  记住 吃一堑 长一智 , 经 一 事 长 一 能 , 交 一 友 结 一 缘 。",个,分,-1.5697764158248901,"分, 个, 句","-1.5698, -2.3884, -2.4011"
988,好 大 几 [MASK]  哦,缸,个,-1.091430425643921,"个, 块, 只","-1.0914, -2.5319, -2.8829"
989,估估 [MASK] G  上去 定纹 上去 既 ?,个,个,-2.55802059173584,"个, 样, 点","-2.5580, -2.9135, -3.0751"
990,"倾城 之 泪 全 家 福将 曝光 明星 客串 齐贺 岁 一 [MASK]  让 国内 普遍 降温 , 而 北方 大部 地区 也 频现 冬日 雪景 。",股,路,-1.2318512201309204,"路, 节, 阵","-1.2319, -1.5740, -2.2412"
991,"撑死 了 , 到底 有 几 [MASK]  都 忘记 了 , 晚饭 不 吃 了 。",道,点,-1.7111847400665283,"点, 个, 句","-1.7112, -1.8357, -1.9697"
992,妈 的 跑 了 半 [MASK]  现在 腿 还 疼,个,圈,-0.6546497941017151,"圈, 路, 步","-0.6546, -1.7084, -2.3750"
993,"一会儿 有 他 最 爱 的 飞机 餐 , 还 能 把 我 那 [MASK] 也  了 , 能 不 激动 不 ?",份,个,-0.3792744576931,"个, 顿, 家","-0.3793, -3.3057, -3.3430"
994,"并 拍 下下面 一 [MASK]  , 说 真的 我 看后 流泪 了 !",组,幕,-0.5042338371276855,"幕, 张, 段","-0.5042, -1.5868, -1.9269"
995,而 我 又 怎 能 忘 了 你们 亲爱 [MASK]  挑 个 吧 等 我 回去 领走 !,滴,滴,-1.244532823562622,"滴, 点, 家","-1.2445, -2.8833, -2.9019"
996,"但 看看 这个 插座 , 再 原有 的 基础 上 再 加上 了 2 [MASK] USB  , 充电 不 仅仅 靠 电脑 的 USB 接口 了 。",个,个,-0.19034717977046967,"个, 根, 条","-0.1903, -3.4082, -4.2417"
997,除了 玩游戏 还 能 干 [MASK] 别 的  。,点,点,-0.05966195836663246,"点, 些, 个","-0.0597, -2.8817, -6.8100"
998,一 [MASK]  坐 在 大堂 咖啡厅 茶 喝喝,群,起,-0.351283460855484,"起, 个, 家","-0.3513, -2.7678, -2.8435"
999,"吃 了 一 [MASK] 麻酱  , 那 滋味 比 想象 的 差远 了 。",碗,口,-1.0835849046707153,"口, 碗, 下","-1.0836, -1.4987, -2.6350"
1000,"专家 认为 当前 的 市场 状况 , 与其 说 是 豪华车 的 盛宴 , 不如 说 更 像 一 [MASK]  的 狂欢 。",场,场,-0.09220313280820847,"场, 次, 种","-0.0922, -2.8916, -4.5237"
1001,要 想 照顾 每 [MASK]  的 感受 。,个,个,-0.8460171222686768,"个, 次, 位","-0.8460, -0.9610, -2.6563"
1002,"那 我 就 给 [MASK]  你 了解呗 , 反正 , 我 是 要 追到 你 的 。",个,个,-0.42115071415901184,"个, 帮, 把","-0.4212, -2.1813, -2.9427"
1003,"跑到 荥经 买 了 [MASK] 小  , 顺便 吃 了 传说 中 好吃 到 爆 的 凉粉 , 小米辣 伴 着 凉粉 入口 , 确实 很 爽正宗 的 哒哒面 和 棒棒 鸡 都 因 过 年 关门 没 吃 成 雅西 高速 到 荥经 就 封闭 了 据说 3 月 才 正式 通车",个,点,-1.0501186847686768,"点, 个, 包","-1.0501, -1.2362, -2.6511"
1004,"你 说 你 一 [MASK]  给 我 打 了 多少 电话 , 你 的 话费 就 多少 可是 从今以后 你 的 手机 再 也 不 会 有 拨 出去 的 号码 , 我 的 手机 再 也 不 会 有 你 的 已 接来 电",个,次,-0.8250757455825806,"次, 下, 般","-0.8251, -1.9463, -2.6536"
1005,"一 [MASK]  足以 表达 一切 , 还是 你们 豆豆 懂 你 啊 !",个,句,-0.3526996672153473,"句, 张, 个","-0.3527, -1.9462, -2.7410"
1006,"艾丽 公主 奥兰 [MASK] 毛呢  2011 新 款 冬装 外套 风衣 女装 服饰 22800 元 热销 中 , 别 错过 哦",朵,朵,-0.8365346193313599,"朵, 发, 匹","-0.8365, -1.7076, -2.6878"
1007,"我 参与 了 发起 的 投票 2011 年 360 公司 我 最 喜欢 的 年会 节目 微 评选 , 我 投给 了 2360 军情 解密 这 1 [MASK]  。",个,项,-1.3327223062515259,"项, 个, 位","-1.3327, -1.4121, -2.0354"
1008,却 又 开始 惴惴不安 的 怕 被 谁 截去 一 [MASK]  。,个,刀,-1.608851432800293,"刀, 眼, 个","-1.6089, -1.8491, -2.1103"
1009,"都 射 了 6 [MASK] 了 , 这个 女 的 还 要 http t cn z0gw3vv 我 的 娜塔莎 爱情 公寓 Hello 小姐 大卫王 与 贵妃 军情 解码 天天 向上 杀 虎口 客服 很 忙 假如 爱 有 天意 乌托邦 办公室 狐步 谍影 禁止 的 游戏 历史 的 进程兔 宝宝 超级 巨星 青  之 味 戒烟 不 戒酒",次,次,-0.163252592086792,"次, 个, 点","-0.1633, -2.9849, -3.9138"
1010,扫盲 [MASK] 2011 之  十 大 热门 段子,帖,节,-2.0997250080108643,"节, 记, 篇","-2.0997, -2.4998, -2.6094"
1011,20111223 一 生 一 [MASK]  之 东 成西 就 2012 陈翔 比武 招亲 摄 by 土土 分享 自,世,世,-0.03488455340266228,"世, 次, 路","-0.0349, -3.5163, -7.1252"
1012,我 不 想 三 四 [MASK]  都 无 球 可 打 。,个,场,-1.6949512958526611,"场, 级, 点","-1.6950, -1.9571, -2.1557"
1013,"雪域 天晴郎 , 腊梅 处处 香 , 吃 完 烤鱼 , 买 [MASK]  回家 去",束,点,-0.4851149916648865,"点, 个, 回","-0.4851, -1.9192, -3.4826"
1014,又 是 一 [MASK] ,个,个,-1.8798950910568237,"个, 次, 家","-1.8799, -2.9425, -2.9984"
1015,半夜拉 肚 纸 真 不 是 [MASK] 好  接着 睡 了,件,只,-0.0652240663766861,"只, 个, 等","-0.0652, -4.5518, -5.3066"
1016,这 2 天 每 天 做 梦 都 在 锻炼 麻痹 昨天 梦到 和 沃伦 一 [MASK] 练手  难道 真 是 我 太 寂寞 了,起,起,-0.023447275161743164,"起, 样, 块","-0.0234, -4.6582, -4.6946"
1017,终於 都 解放 了 呢 妈咪 你 快 [MASK] ,滴,点,-0.991851806640625,"点, 下, 等","-0.9919, -2.3842, -2.6986"
1018,漂亮 女 老师 惨遭 凌辱 http t cn z0gzl3B 小鹿斑比 万 有 引力 画壁 单身 女王 英雄 梦幻曲 七十二 [MASK]  粤语 版 铁石心肠 我 的 野蛮 女友 2 夜 店 告密者 新 电影 传奇 特工 008 拆弹 部队 武林 外传 香奈儿 的 秘密 情史 恋人 絮语 老马家 的 幸福 往事 花木兰 铁面 歌女,家,回,-1.9636820554733276,"回, 章, 首","-1.9637, -2.1772, -2.2008"
1019,"送 一 大 [MASK] 白  虽然 浪漫 , 但 让 我 觉得 有点 奢侈 啊 !",束,片,-1.295853853225708,"片, 块, 杯","-1.2959, -1.4722, -2.8775"
1020,"读书 时 , 以前 那 [MASK] 中午 午睡 晚上 早睡 早上 六点半  校 的 我 到 之后 每 天 早上 七 点 起来 经常 差点 迟到 的 我 。",个,个,-0.4457799792289734,"个, 种, 样","-0.4458, -1.3206, -3.4187"
1021,"几 [MASK]  女儿 爱 自己 的话 , 爸爸 抱 着 我 , 他 哭 我 哭 妈妈 哭 小姨 哭 。",句,句,-0.07488711178302765,"句, 个, 次","-0.0749, -2.8007, -5.7298"
1022,天翼 快讯 1 铁道部 启动 新 一 [MASK] 客票  规划 及 设计 。,代,轮,-0.2589201331138611,"轮, 代, 波","-0.2589, -1.8422, -3.0321"
1023,"这个 新年 似乎 还 没 玩够 睡够 就 匆匆 要 打包 行李 了 , 带 着 一 [MASK] 的 ",肚子,堆,-2.0619800090789795,"堆, 个, 些","-2.0620, -2.2406, -2.4631"
1024,限制级 为 4 [MASK] 的  http t cn z0eom40 盘 龙 卧虎 高 山顶 暗香 内线 上 错 花轿 嫁对郎 小兵 张嘎 鲜花 朵朵 女 神捕 聚宝盆 还 珠 格格 2 欢喜 婆婆俏 媳妇 沧海 蜗居 浙版 西游记 永 不 瞑目 铁 梨花 大 境门 说好 不 分手 杨光 的 快乐 生活 3 命运 兵峰 聊斋 3 黑 冰,级,级,-0.22080552577972412,"级, 位, 楼","-0.2208, -3.1563, -3.6605"
1025,社会 逼迫 我 要 带 一 [MASK] 面具 天使 ,层,个,-0.6615458726882935,"个, 副, 只","-0.6615, -1.7020, -3.3083"
1026,"不 难 发现 , 我 每 [MASK]  包括 转发 都 是 有 目的 的 。",篇,次,-0.4331510663032532,"次, 帖, 发","-0.4332, -2.3445, -2.5425"
1027,"生命 是 一 [MASK]  , 可悲 的 是 它 不 能 重来 , 可喜 的 是 它 不 需要 重来 。",个,次,-0.9222499132156372,"次, 回, 场","-0.9222, -1.8955, -2.5886"
1028,接 下来 发 一 [MASK] 80 年代  的 照片,组,张,-0.8110925555229187,"张, 些, 组","-0.8111, -1.4025, -1.7816"
1029,"新年 到来 , 我 也 结束 了 一 [MASK]  , 希望 新 的 一 年 有 新 懈逅",段,下,-0.8191336989402771,"下, 些, 次","-0.8191, -1.6498, -2.9058"
1030,"山西 静乐 县委 书记 因 女儿 吃空饷 5 年 被 免职 太原 1 月 15 日 电 因  是 地方 官员 , 竟 让 读书 的 女儿 吃 财政 空饷 长 达 5 年 , 1 月 15 日 , 这 [MASK] 身为 县委 书记 的 父亲 因此 被 免职 。",位,位,-0.1380956619977951,"位, 名, 个","-0.1381, -2.1869, -4.1409"
1031,"分享 我 的 POCO 作品 福布斯 寰球 价码 最高 10 [MASK]  , 快来 看 呀",位,分,-2.145573377609253,"分, 套, 个","-2.1456, -2.1491, -2.4051"
1032,"就算 这 牌子 没 怎么 见 过 , 看 这 [MASK]  , 国内 要 卖 800 人民币 左右 。",款,个,-0.8212651014328003,"个, 样, 款","-0.8213, -1.5611, -2.7197"
1033,"纵使 你 有 千 [MASK] 的  , 那 有 能 表明 你 有 多 在乎 ?",番,次,-1.8117210865020752,"次, 个, 样","-1.8117, -2.6148, -2.7350"
1034,"宁 士高 跳 过 警卫 的 尸体 大 叫 道 , 这时 前面 传来 三 [MASK]  响 。",声,声,-0.08226999640464783,"声, 个, 道","-0.0823, -3.0933, -4.8644"
1035,睡 了 五 [MASK]  又 爬 起来 了,个,点,-0.7835939526557922,"点, 分, 次","-0.7836, -1.4797, -2.3520"
1036,昨天 做 了 [MASK]  到 我 放弃 了,个,轮,-0.9434483051300049,"轮, 等, 下","-0.9434, -1.3023, -2.7546"
1037,"周末 就 是 福利哇 , 难得 我 又 睡 了 [MASK] 好  , 虽然 内心 的 矛盾 并 未 消散 , 但 我 真 的 真的 快乐 轻松 了 不少 。",个,个,-0.056873347610235214,"个, 顿, 点","-0.0569, -3.5815, -4.6054"
1038,你 舍得 起身 未 打佐 6 [MASK]  你 啦,个,帮,-1.4433190822601318,"帮, 等, 架","-1.4433, -1.9951, -2.8437"
1039,"十九 [MASK] 的  今天 你们 英语 课 怎样 啊 因为 生病 关机 了 , 碰巧 英语 老师 有 事 回家 , 她 的 交待 短信 我 木 有 收到 , 啊 希望 课 过 得 还 可以 吧 对 不 起 了",班,级,-0.7537391185760498,"级, 号, 班","-0.7537, -1.6595, -1.7494"
1040,"2012 年 春节 期间 , 我 来到 了 一 [MASK] 山里  2012127 乡村 生活 体验 中 !",个,个,-0.8177841901779175,"个, 座, 家","-0.8178, -1.2311, -3.1362"
1041,"送 祝福 喜 迎 新春 转发 得 小 米 F [MASK]  所有 米粉 龙年 大吉 学业 节节 高升 , 爱情 甜甜蜜蜜 , 事业 顺顺 利利 , 家庭 美美 满满",码,家,-1.9437479972839355,"家, 帖, 等","-1.9437, -2.9580, -2.9792"
1042,真 是 一 [MASK] 有 阳光 的 温暖  !,个,种,-0.534568190574646,"种, 个, 份","-0.5346, -1.3472, -2.3345"
1043,"如果 电影 都 需要 有 一 [MASK]  的话 , 金陵 十三钗 的 主题 必须 是 救赎 。",个,个,-1.1042193174362183,"个, 次, 点","-1.1042, -2.1975, -2.7535"
1044,"我 参与 了 发起 的 投票 乐排网 TOP 看 音乐 第 27 期 , 我 投给 了 陈楚生 爱情 是否 依然 这 1 [MASK]  。",个,点,-1.411347508430481,"点, 位, 项","-1.4113, -2.3823, -2.6317"
1045,"打扫 卫生 洗衣 做饭 虽然 累 , 可 这 [MASK]  的 感觉 好 幸福 !",种,样,-0.018279187381267548,"样, 家, 般","-0.0183, -4.2075, -7.0808"
1046,粤语 歌 真 难学 虽然 好听 但 这 到底 是 哪 [MASK]  的 语种 我 学得 快 疯 了 !,个,样,-0.8173839449882507,"样, 门, 家","-0.8174, -1.5293, -2.0844"
1047,"经过 13 [MASK]  的 奔波 , 终于 到 我 家 的 小 县城 了",个,次,-0.3085167706012726,"次, 个, 路","-0.3085, -2.6543, -2.9210"
1048,"撑 麦王 争霸 , 下 [MASK] 我  参加",次,次,-1.2498878240585327,"次, 面, 场","-1.2499, -1.4652, -1.9884"
1049,两 [MASK]  在 洗澡 挨 我 偷拍 一直 喊 冷,个,个,-0.29676130414009094,"个, 位, 口","-0.2968, -2.2985, -3.5877"
1050,"小 朋友们 玩 的 也 欢乐 , 代币 是 一 人 二十 [MASK] ",个,家,-2.226072311401367,"家, 个, 张","-2.2261, -2.4726, -3.1033"
1051,公司 吃 团圆饭 抽 中 三 [MASK]  !,等,次,-1.8211392164230347,"次, 张, 分","-1.8211, -1.9133, -2.0403"
1052,"一 生 中 的 7 [MASK]  1 应当 多 一点 善心 , 少 一点 心眼 。",个,个,-1.1186472177505493,"个, 件, 点","-1.1186, -1.2901, -1.9662"
1053,有 时候 自己 就 会 想 这样 的 生活 什么 时候 才 是 [MASK]  啊 ?,个,对,-0.674312949180603,"对, 家, 棒","-0.6743, -1.7567, -3.1712"
1054,"酷毙 了 视觉 系 米拉乔沃维奇 , 虽然 你 经常 演 生化 危机 , 拍 [MASK] 法国 名酒  也 不 必 搞 得 这么 The End Of The World 吧 , 闪电 龙卷风 海啸 地震 冰风暴 , 整 得 跟 代言 2012 似 的 高清 组图",个,个,-1.1633892059326172,"个, 些, 点","-1.1634, -1.2259, -2.9280"
1055,"你 地 T 几 乱 , 多谢 感夜仲系街 打包 比 我 [MASK] ",个,家,-2.5996389389038086,"家, 对, 发","-2.5996, -2.9198, -3.0237"
1056,"明天 是 老爸 生日 , 因为 亲友 太 多 , 我们 决定 去 餐馆 订餐 , 并且 多 点 [MASK]  , 帮 亲友们 解解 油腻 , 亲友们 都 赞成 这个 提议 , 说 真的 吃 不 动 大",些,餐,-0.452889621257782,"餐, 点, 面","-0.4529, -1.1665, -4.1455"
1057,"谢谢 今天 姐夫哥 为 我 唱 的 那 [MASK]  , 听 的 很 心酸 , 爱 你们 ,",首,首,-0.1706005483865738,"首, 些, 曲","-0.1706, -3.0599, -3.2479"
1058,"热 热 的 糯米 园子 出锅 了 , 我 和 妈咪 第一 [MASK]  !",次,次,-0.27504774928092957,"次, 个, 口","-0.2750, -2.5062, -3.6922"
1059,"人生 感悟 与 朋友 闲聊 , 他 说 很 想 抽点 时间 多 读 [MASK]  , 以 充实 自己 。",点,点,-0.40160852670669556,"点, 些, 下","-0.4016, -1.2804, -3.3935"
1060,"iphone4s 就 这个 [MASK] 为什么 那么 令 人 疯狂 ,  解释",样,样,-1.7894830703735352,"样, 名, 点","-1.7895, -2.0643, -2.1199"
1061,天啊 我们 四 [MASK]  了 多少 啦 撑死 啦,个,分,-1.8658843040466309,"分, 点, 个","-1.8659, -2.3126, -2.6746"
1062,"还 有 几 [MASK]  我 就 会 回到 你 身边 , 等 着 我",个,次,-1.2218759059906006,"次, 个, 分","-1.2219, -1.5874, -1.9525"
1063,"大年 初一 , 老天爷 给 了 大家 好 天气 , 出 了 大 太阳 , 阳光明媚 今年 会 是 [MASK] 好  噢",个,样,-0.5161965489387512,"样, 个, 家","-0.5162, -1.3055, -3.1179"
1064,"亚 只 有 沉溺 工作 , 不 让 自己 有 一 [MASK]  的 机会 想起 远 。",丝,次,-0.13856445252895355,"次, 丝, 点","-0.1386, -3.4175, -3.6374"
1065,被 两 [MASK]  的 基情 刷屏 了 !,个,位,-1.1367688179016113,"位, 个, 家","-1.1368, -1.5659, -2.2098"
1066,"所谓 光鲜 的 时尚 产业 , 其 生产 过程 是 劳苦 和 一 [MASK] 不  的 。",丝,点,-0.9165713787078857,"点, 丝, 个","-0.9166, -2.0673, -2.1217"
1067,"我 真 的 , 好 想 再 用 那 [MASK]  同 人 的 调调 写 SS , 呵呵 呵呵 呵呵",个,种,-0.28163012862205505,"种, 个, 些","-0.2816, -2.0968, -3.1116"
