id,tagged,classifier
LWC_3405871826750242_01,"其实 , 对 你 咄咄逼人 只 是 想 让 你 重视 这 _ 事 , 不 是 你 不 理 别人 , 所有人 就 会 有 自知之明 不 缠 你 不 闹 你 。",件
LWC_3406341311977646_01,拍 一 寸 照片 是 一 _ 很 嚴肅 的 事情 。,件
LWC_3404911885133005_01,"一 回家 , 起床 就 变成 了 一 _ 极 其 挣扎 的 事情 !",件
LWC_3402689788754712_01,"今 早 的 體溫 382 我 只 想說 , 我 真 系 好 想 食 _ cake 想到 發燒",件
LWC_3406346387183121_02,"陆军 兵营 也 不错 , 经常 半夜拉 一些 在 东区 酒吧 喝完 后 回 兵营 的 大兵 , 他们 下车 后 的 第一 _ 事 一般 都 是 。",件
LWC_3403796198411157_01,12 _ 旺 财 风水 宝贝 来自,件
LWC_3403225808412904_01,酱 卤鸭翅 60 克 四川 美食 丰丰 鸭 四川 特产 480 元 近期 售出 1 _ 地址,件
LWC_3404486054121721_01,美 肤宝汉 草 雪肌 水 120ml 滋养 调理 全民 疯 抢 10200 元 近期 售出 0 _ 地址,件
LWC_3407212494280987_01,"过 年 在 家 装嫩 , 买 了 _ 韩版 娃娃 装 !",件
LWC_3406444277850575_01,冷 知识 170 _ 生理 常识,件
LWC_3405138087722115_01,"上 了 网 第一 _ 事情 就 是 发 围脖 , 我 太 敬业 了 。",件
LWC_3399834694484702_01,每 天 早上 起来 穿 内衣 是 _ 无比 痛苦 的 事情 唉,件
LWC_3403281345033984_01,真的 是 无欲 则 刚 如果 不 是 有 欲望 又 有 几 人 肯 去 奋斗 与 拼搏 呢 现在 发现 欲望 是 _ 奢侈 的 事 也许 安于 现状 太 久 了,件
LWC_3404474849371309_01,"亲爱 的 周 , 妳说 新 年旳 第一 _ 礼物 就 是 妳单身 了 。",件
LWC_3403048823539257_01,哈利波特 10 年 关于 哈利波特 你 不 知道 的 27 _ 事 !,件
LWC_3404249587263890_02,"自己 薯头 薯脑 甘 你 就 系 正 中间 , 其他 人 都 着 校服 , 而 你 着 住 _ 绿色衫 , 笑 得 鬼 甘 开心",件
LWC_3403855109164899_01,不 如 我 哋买 了 3 _ 迪伽 里 胜利队 队服 开学 着,件
LWC_3407289400855126_01,"专注 做 一 _ 事 , 往前 冲 , 不 回头 。",件
LWC_3402537116104663_01,"一 _ 事 , 就算 再 美好 , 一旦 没有 结果 , 就 不 要 再 纠缠 , 久 了 你 会倦 , 会 累 !",件
LWC_3404110231618268_03,"哎 猛然 间 想起 一 _ 事 , 手机 还 落 在 中影 影城 没 回去 拿 !",件
UCLA_R_44255_01,乙 : 这 两 _ 武器 打 虎 是 差 点儿 。,件
LWC_3404194443636511_03,这 一切 说明 一 _ 事 过 年 啦,件
LWC_3400290391041929_02,"肇庆 每 _ 衣服 都 有 自己 备受 瞩目 的 权利 , 你 就 是 让 它 绽放 自己 魅力 的 主人 分享 自",件
LWC_3406300619023842_01,"这 大半夜 的 被 咳嗽 醒 而且 又 睡 不 着 , 是 _ 多么 蛋疼 的 事儿 !",件
LWC_3400460006736410_01,我 从 不 用 价值 来 衡量 任何 一 _ 事 。,件
LWC_3402920802541932_02,用 爱 来 结束 未必 不 是 一 _ 浪漫 的 事,件
LWC_3403069822321435_01,过 年 回家 最 害怕 的 一 _ 事 就 是 喝 酒 !,件
LWC_3402034315575273_01,咪咪 的 一 _ 新 衣 愤怒 小 巧儿 !,件
LWC_3402734202325694_01,"生病 是 太 难过 的 一 _ 事儿 , 我 得 好 着 跨年 。",件
LWC_3405584856885930_02,"所以 , 在 这个 难寻 宵夜 的 特殊 时期 , 夜晚 还 能 在 厨房 里 找到 妈妈 自制 的 新鲜 卤煮 , 以及 鲜肉 藕饼 , 是 一 _ 非常 幸福 的 事情 。",件
LWC_3404344361824984_01,"送 你 一 _ 红色 的 毛衣 前面 是 平安 , 后面 是 幸福 , 吉祥 是 领子 , 如意 是 袖子 , 快乐 是 绒线 , 口袋 里 是 思念 , 穿 在 身 让 温暖 包裹 着 你 !",件
LWC_3403465559087694_02,"虽然 感觉 一些 事情 , 自己 力不从心 , 但 有 希望 总是 _ 好 事 。",件
LWC_3402895620169872_02,"22 万 元 纳税人 的 血汗钱 被 省下 了 , 当然 是 _ 好 事 。",件
LWC_3402552739650083_01,家姐 我 錯咯 我幫 你 買左 三 _ 衣服還 有 挺 多 吃 的 我 也 只 是 四雙鞋 而 已 咯等 等 其他 東西 而已咯,件
LWC_3406011828137392_01,"据 调查 , 只有 百分之一 不 到 的 女人 发现 , 完全 用 男人 的 钱 是 一 _ 幸福 的 事 我 想 , 那 百分之一 的 女人 , 是 因为 用 不 到 , 所以 幻想 那 一定 很 美满 。",件
LWC_3401254741411662_03,"我 知道 爱 不 可以 乞求 , 如果 我 能够 为 你 做 一 _ 事 , 便 是 等待 。",件
LWC_3406214908085732_01,"这 _ 宝贝 这 两 天 问 的 人 满 多 特价康 倍健 汽车 水枪 洗车 水管 洗车 水枪 20 米 高压 水枪 , 价格 4888 元 , 见",件
LWC_3404968277429031_01,"昨天 逛街 买 新 衣 , 好 想 买 _ 红 衣服 啊 !",件
LWC_3402120641116582_02,"张嘴骂 是 _ 非常 简单 的 事情 , 诟病 是 也 。",件
LWC_3404377614351168_01,台湾 馆 PG 美 人网 12658 浪漫 情怀 反摺包 115900 元 近期 售出 17 _ 地址,件
LWC_3404661831655608_03,饭完 还 是 去 买 _ 新 衫应 下 景 吧 我 在 这里,件
LWC_3406198265365487_01,"到家 了 , 嗚嗚 , 和 小盆 油玩 是 一 _ 體力 活 , 纍",件
LWC_3405516774639853_01,我 成功 升级 了 一 _ 装扮 装扮 升级 成功 阿滴 手套 星级 15 星 防御 加成 8 套装 效果 打工 可 获得 额外 人气 摩尔 斗斗,件
LWC_3406414037098732_01,"很 难 再 有 让 我 欢腾 喜悦 的 事情 , 一 _ 小事 或许 就 能 让 我 高兴 不已 。",件
LWC_3403412341470621_02,"更 不 要 问 我们 回 不 回家 , 这 是 很 粗鲁 很 伤 感情 的 一 _ 事情 。",件
LWC_3400940723916160_02,"昨天 晚上 洗 了 _ 工作服 , 你 还 别 说 , 就 是 比 肥皂 干净 , 就 是 价格 有点 贵 , 量 有点 少 , 但是 效果 挺 好 。",件
LWC_3405011603979307_01,"总是 感觉 有 _ 大 事 要 发生 , 还 没 想 清楚 关键 点 哎",件
LWC_3402644782221819_01,长大 是 一 _ 多么 不 单纯 的 事情,件
LWC_3407302890045242_02,"今年 , 我 起码 做到 3 _ 事 , 不 再 喝 饮料 了 , 不 再 熬夜 了 , 飞行 回家 多 晚 都 不 再 吃饭 了",件
LWC_3403919780880372_01,穿著 這件 龍貓 衣 再 加 一 _ 長羽 絨服 就 是 我 今天 的 包子裝,件
LWC_3402050323653044_01,重 口味 人生 最 郁闷 的 四 _ 事 尿尿吡 一 鞋 喝 汤洒一裆 放屁 崩 出 屎擦腚 抠破 纸,件
LWC_3401700997953438_01,分享 了 冬季 时尚 假 两 _ 针织 衫厚 毛衫 男士 时尚 高领 冬装 新款 毛衣 8500,件
LWC_3399989058164567_01,人生 最 尴尬 的 四 _ 事 1 在 朋友家 上厕所 没 纸 2 在 朋友家 上厕所 有 纸 没 水 冲 3 在 朋友家 上厕所 有 纸 有 水 冲冲 不 下去 4 在 朋友家 上厕所 有 纸 有 水 冲 下去 又 浮上 来 了,件
LWC_3402386869823626_01,一大早 从 被窝 里 钻 出来 是 _ 非常 痛苦 事 55555 好 羡慕 妈咪吖 都 放 寒假 啦 一 放 就 是 20 几 天,件
LWC_3405252252538420_01,"原来 缘分 是 用来 说明 , 你 突然 不 爱 我 这 _ 事情",件
LWC_3403174725722782_01,进 家门 第一 _ 事 就 是 看 电视 !,件
LWC_3407310695253580_03,"2012 , 好好 总结 , 努力 做好 每 一 _ 事 , 把 工作 做好 !",件
LWC_3401562513322723_02,"同样 的 道理 , 如果 想 做好 一 _ 事 千万 别 为 自己 编好 谎言 。",件
LWC_3406168133596263_01,"小 的 时候 过年 总 有 _ 盼 的 事儿 , 或者 压岁钱 或者 好吃 的 或者 看台 全 是 明星 的 晚会 或者 新 衣服 或者 , 现在啥 也 不 缺 , 所以 过 年 的 意义 只 剩下 休息 歇歇 所以 以前 叫 忙 年 , 现在 根本 忙 不 起来",件
LWC_3403644131037598_01,不 正常 人類 研究 中心 拍 一 寸 照片 是 一 _ 很 严肃 的 事情 !,件
LWC_3404145568037353_02,"有 没 有 人 照顾 你 , 全 是 担心 和 心疼 , 当 你 想 做 一 _ 对 别人 来说 是 很 简单 的 事 , 可是 对 我 来说 简直 就 是 比 登天 还 难 , 才 知道 自己 多么 无奈 , 多么 渺小 , 多么 无能 。",件
LWC_3405128558258822_07,做 每 _ 事 都 要 站 在 对方 的 立场 上 考虑 。,件
LWC_3403349776927789_01,大 促销 淘宝 一 _ 包邮卡姿兰 极致 亲肤 矿物 粉饼 10g 干湿 两 用 专柜 正品 这下 大家 有 福 啦,件
LWC_3400809410834729_01,"很多 时候 自己 送 礼物 给 自己 是 一 _ 很 开心 的 事情 , 对 自己 好 点",件
LWC_3405263736843531_01,"这 _ 宝贝 这 两 天 问 的 人 满 多 秋冬 加厚 新款 MAN 男式 秋冬 修身 顶级 中长 款双层 立领 羊毛 风衣 , 价格 35000 元 , 见",件
LWC_3400923637226583_01,等待 是 _ 挺 耗 耐性 的 体力 活 。,件
LWC_3402696897934502_01,"亲们 , 我 家 新 上 了 宝贝 淑女 屋 2011 正品 秋装 新款 欧 美 风 两 _ 套 蝙蝠 T 恤 , 抄底价 13800 , 点击 查看 http t cn agTcHw 有 图 有 真相",件
LWC_3405004792335739_01,美国 玛卡 MACA 正品 男性 Viagra 万艾 植物 V 哥 vigour 中 药补 肾 延时 售价 9912 元 最近 销量 321 _ 地址 相关,件
LWC_3403706093626973_01,"亲 , 很 棒 的 宝贝 噢 特价 冬装 新款 韩版 情侣 装假 两 _ 男士 长袖 T 恤 男 polo 衫男 保罗 5900",件
LWC_3403729015616367_01,有 多久 没 人 这么 认真 的 说 我 幼稚 了 人 果然 不 能 对 一 _ 事 太 用心 一旦 用心 就 会 被 伤害,件
LWC_3402917903692150_01,"对 说妞 , 我 想 对 你 说 两 _ 事 。",件
LWC_3400889476045138_03,"看破 _ 事 , 理性 了 。",件
LWC_3402731660714166_01,"很 快 就 到 你丫 的 生日 了 吧 , 肯定 不 会 忘记 啦 , 终于 在 不 开心 的 日子 里 找到 一 _ 开心 的 事 了",件
LWC_3401082800101944_01,"这 _ 事 我 突然 觉得 好 鄙视 你 啊 , 芳姐 跟 我 说 , 好马 不 吃 回头 草 , 害 我 爆笑",件
LWC_3402733597829040_01,"愛 上一個人 只 是 瞬時 的 感覺 , 就 是 一 _ 鍾情 。",件
LWC_3404062072749976_01,减肥 是 _ 持久 战咩 哈哈,件
LWC_3405163572562387_01,照相 永远 是 一 _ 最 装 逼 的 事 mk 拜 年,件
LWC_3406214128250818_01,好 喜欢 zara 的 这 _ 衣服 哦 。,件
LWC_3400894276896121_01,"领 工资 也 是 _ 辛苦 的 活儿 , 待会 就 得 起 哎 , 看来 不论 做 什么 都 得 付出 辛劳 和 汗水 !",件
LWC_3402651452646391_01,"终于 拥有 一 _ 像样 的 大衣 了 , 不 想 跟随 加拿大 鹅 的 街衣 风潮 , 亲们 可以 考虑 Nobis 多伦多 你 尽量 害 冷 起来 吧 !",件
LWC_3405671162814657_01,在 这个 点 上 起床 上班 真的 是 _ 叫人 痛苦 的 事 !,件
LWC_3404949373586383_01,"大年 初一 , 開門 第一 _ 事 , 給領導 拜年 !",件
LWC_3407307469771510_01,什么 时候 出来 我 把 钱 给 你 做 梦 都 惦记 着 钱 没有 把 你 这 _ 事儿 我 觉 都 睡 不 好 了,件
LWC_3405129682308217_01,"龙年 准备 做 几 _ 大 事 非洲 整富喽 , 美国 整服喽 , 曰 本 整 顺喽 校车 买喽 , 十八 大 开喽 , 跌倒 的 老 人 敢 扶喽 !",件
LWC_3404470828853016_01,仿真器 具 夫妻 情趣 用品 女 用品 自慰 震动 百 乐 双 头 棒 5800 元 近期 售出 0 _ 地址,件
LWC_3403843973132446_02,PS 这 _ 事 不 是 放假,件
LWC_3404469229896209_02,"为什么 心虚 , 为什么 把 一 _ 事 讲 不 明白 , 说明 知识 还是 不 够 。",件
LWC_3400131733312015_01,"真的 很 难 , 对 每 _ 事 都 专心致志 。",件
LWC_3406623927741145_01,"其实 他 爱 我 , 就 是 爱 最 真的 我 , 学会 为 他 着想 , 是 一 _ 好 事 , 所以 就 把 它 向 好 的 方向 发展 。",件
LWC_3407252876959602_01,"龙年 , 得 完成 几 _ 事 了 , 努力 吧 。",件
LWC_3400071681545184_01,"年 前 的 这 几 天 有 几 _ 事 让 我 好 纠结 呀 , 不 知道 如何 选择 啊 , 怎么 就 赶到 一起 去 啦 !",件
LWC_3400525035618481_01,"12 微 阅读 历尽 艰辛 穿越 到 五十 年 后 , 第一 _ 事 就 是 打开 纳米 电视 搜索 海贼 王 , 结果 竟然 显示 为 连载 中 。",件
LWC_3404546611368174_01,"这 _ 宝贝 这 两 天 问 的 人 满 多 珍藏级 剑南 春 酒瓶 500 ml 46 度 白酒 正品 原 产地 发货 , 价格 67500 元 , 见",件
LWC_3403258351905522_01,"当 很多 _ 事 一下子 全 冲击 到 脑袋 里 和 很多 人 持续不断 地 在 跟 你 说 不同 事情 的 时候 , 脑袋 会 出现 短暂 性 空白 , 一 时间 突然 忘记 自己 在 干什么 !",件
LWC_3400660093307759_02,这 16 _ 民生 实事 分别 为,件
LWC_3403654419603509_01,"奥飞 动漫 2011 年度 业绩 预告 修正 公事 _ 2012 年 1 月 19 日 , 奥飞 动漫 公布 2011 年度 业绩 预告 修正 公告 。",件
LWC_3403560345966173_01,看 你 _ 补偿 我 同,件
LWC_3400474720897005_02,两 _ 衣服 明天 去 了 不 知道 会 怎么样 !,件
LWC_3405563872278337_03,"记住 只要 把 每 _ 事 都 做 得 尽善尽美 , 就 一定 可以 获得 上级 领导 的 赏识 。",件
LWC_3404353652214031_01,"下午 买 了 _ 衣服 , 本 以为 找到 了 之前 看上 的 , 但 越 看 越 不 对劲 , 是 我 看错 了 , 还是 本来 就 是 那件 , 但是 当时 感觉 错 了 ?",件
LWC_3406216438684151_01,"这 _ 宝贝 这 两 天 问 的 人 满 多 正品 电吹风机 冷 热风 小 功率 负离子 1000W 折叠式 电吹风 , 价格 1500 元 , 见",件
LWC_3401377897201409_01,"他们 说 宁愿 先 做 了 一 _ 事 在 后悔 , 也 不 要 为 因为 没 做 过 而 后悔 。",件
LWC_3407085624900822_01,如果 每 天 都 有 愛心 早餐 也 是 _ 幸福 的 事,件
LWC_3404298031831686_01,"说 得 真 对 , 在 家 三 _ 事 吃饭 , 睡觉 , 挨骂 。",件
LWC_3407045732989353_01,每 晚 窝 在 被子 里 和 LG 斗 地主 是 _ 乐事,件
LWC_3401594211202964_01,"一 夜 都 睡 不 着 , 一直 都 在 想 同 一 _ 事 。",件
LWC_3405652578168612_01,一 _ 事情 时间 隔久 了 就 会 遗忘 。,件
LWC_3400727919594707_01,"老妈 , 今天 干 了 一 _ 很 戳的 事情 , 把 门锁 好 啦 !",件
LWC_3403834510483967_01,疯 抢 正品 特价 包邮 足 浴盆 自动 加热 按摩 洗 脚盆 深 桶 足浴器 泡 脚盆 足疗 售价 14800 元 最近 销量 109 _ 地址 相关,件
LWC_3407241816044842_01,2011 新 款 女鞋 潮 鞋 阳光 姐妹 雪地 靴厚 底 松糕靴 短 靴子 太空 靴女 鞋子 冬 售价 10300 元 最近 销量 191 _ 地址 相关,件
LWC_3406137623844733_01,"在 吃皮 皮 虾 这 _ 事 上 , 某 同学 着实 不 是 我 对手 。",件
LWC_3400903706786677_01,"晨练 看见 工地 施工 , 清洁工 , 赶早 班 的 , 值夜班 的 , 上学 的 , 大爷 大妈遛 公园 的 , 都 很 辛苦 , 但是 大爷 大妈 乐 在 其中 , 这 说明 干 一 _ 事 能 不 能 做好 完全 出自于 兴趣 。",件
LWC_3403683499247502_01,又 做 了 一 _ 很 二 的 事 well 是 时候 Good night 噜,件
LWC_3401091686251666_01,"你 接触 的 毎个人 , 经历 的 每 _ 事 都 是 为了 唤醒 你 内在 的 智慧 。",件
LWC_3404950799820460_01,ldquo 禾陶 rdquo 牌 热带 花草 超赞 粗 帆布 单肩包 2900 元 近期 售出 1 _ 地址,件
LWC_3407008625861276_01,刚 看见 这些 剩菜 是 一 _ 多么 兴奋 的 事儿 可 是 肿么 办 ?,件
LWC_3405467223141306_01,"突然 想起 某 女友 多 年 前 的 那 _ 事 , 想想 如果 她 能 早点 了解 家庭 系统 排列 的 知识 , 也许 就 不 会 直 至 如今 仍然 孑然一身 。",件
LWC_3403867993705528_01,天 知道 睡觉 睡 到 自然 醒 是 多么 幸福 的 一 _ 事 。,件
LWC_3404442033352984_02,"有时 , 你 会 觉得 爱情 是 一 _ 很 麻烦 和 沉重 的 事情 , 虽然 很 甜蜜 , 但是 也 会 有 各种各样 的 烦恼 。",件
LWC_3403379957490390_01,"cherry , cherry 我 忘 了 一 _ 事 貌似 你 生日 过 了 好久 了 对 不 起 爱 你 的",件
LWC_3402934677097137_01,"这 _ 宝贝 这 两 天 问 的 人 满 多 红色 紫 砂 茶壶 紫 砂 变色龙 茶具 紫砂 功夫 茶具 特价仿 宜兴 紫砂壶 , 价格 380 元 , 见",件
LWC_3402051342611007_01,"旧年 这 _ 羽绒 是 我 的 最爱 , 今年 我 用 巨 来 去 出桔 时 挡雨用 , 正式 的 雨绒 , , 女人 总是 贪 新 厌旧",件
LWC_3405582109138144_01,極力 推薦養 狗這 _ 事 !,件
LWC_3401331935153310_01,"其实 , 打扫 卫生 也 是 _ 特 幸福 的 事儿 !",件
LWC_3403512912704619_01,呢 _ 咩野来噶 ?,件
LWC_3400788774577955_01,"只 包唔 甘 大 點辦 , 裝唔 落塞 全部 滴衫 , 雖然話 _ 都 系舊 年時 , 總比唔 有 的 著 好 過啦 , 一 于 拋棄 一 對鞋 和 兩件 外套",件
LWC_3404829198248212_01,这 _ 小篮 的 主人 快点 前来 报道 !,件
LWC_3404405552944631_01,"这 _ 宝贝 这 两 天 问 的 人满 多 推荐 日本 单 大牌 裸色 绒面 水貂 毛厚 底 防水 台细 跟单 鞋 2 色 , 价格 9900 元 , 见",件
LWC_3403819067185143_01,等待 是 一 _ 多么 操蛋 的 事儿 我 却 一直 操蛋 到 深夜,件
UCLA_P_40936_01,"那 语气 忽然 变 得 让 人 不可 抗拒 , 你 不 想 好 办法 解决 这 _ 事 , 你 就 会 变 得 很 麻烦 。",件
LWC_3402357759092743_01,卷边 多 层纱 蓬蓬 裙 秋冬 短 裙 3900 元 近期 售出 249 _ 地址,件
LWC_3405362059051419_01,新款 英伦 男士 休闲 高 帮 靴男 雪地 靴男 靴子 男 棉鞋 男 马丁靴 男 军靴 男 价格 12800 元 最近 销售 409 _ 地址 更 多,件
LWC_3400822744574976_02,我 到底 是 要 多 纠结 这 两 _ 事 呢 !,件
LWC_3401746561061015_01,包邮 68 元 打 底裤 女 牛仔 秋冬 大码 加厚 韩 版潮 牛仔 加绒 小 脚 裤售价 6840 元 最近 售出 19964 _ 淘宝 地址 相关 商品,件
LWC_3405910758480739_01,今天 一 天 就 做 了 两 _ 事 坐车 睡觉,件
LWC_3400467776102638_01,"你 不 去 在意 一 _ 事 的 时候 , 它 真的 可以 被 遗忘 的 很 快 慢慢 来 你 的 社交 太 少 了 充实 自己 你 才 能 成长 的 更快",件
LWC_3403101363026238_01,原来 选 座位 是 _ 很 深奥 的 学问,件
LWC_3405928613519358_03,"3 如果 要 把 一 _ 事 变得 简单 , 只要 着手 实施 就 可以 了 。",件
LWC_3403657829977551_01,经典 伦理 大片 美女 学妹 教室 自 拍 功夫 梦 知县 叶光明 微 电影 借枪胖嫂 回 娘家 我 男友 的 罗曼史 吞噬 太阳 倩女幽魂 我 知道 创 世纪 绝代艳 后 搭车 人 伪 牧师 的士 速递 4 致命 邂逅 卡门兔 宝宝 和 三 _ 神奇 宝贝 鉴证 实录,件
LWC_3399709708350627_01,睡前 说 _ 搞笑 的 事 我 把 刘海 拉 上去 给 朋友 看 我 靠 全体 尖叫 拜托 我 的 好 基友们 用 不 用 那么 激动 的 啊 。,件
LWC_3404167379108783_01,"本命年 完成 了 两 _ 事 , 买 了 一 套房 , 职称 晋升 了 。",件
LWC_3401671965165900_01,"男士 时尚 假 两 _ 毛衣 , 加厚 英伦 风 , 现在 还 顺丰 包邮 , 实在 是 太 划算 了 。",件
LWC_3406020397535221_01,"等 人 起床 是 _ 非常 无聊 的 事 , 而 我 现在 就 在 做 这 无聊 的 事 。",件
LWC_3402086211422199_01,"我 在 做 一 _ 很 重要 的 事情 , 侬晓 得 不 ?",件
LWC_3402785473648227_01,这下 我 回去 一 _ 事 肯定 是 被 老妈 骂 了,件
LWC_3403166198821976_02,我 和 友友 拉 了 十四 _ 糕点 从 机坪 进入 航站楼 。,件
LWC_3404672637363107_01,"今日 小 確幸樂 照例 醒 得 很 早 , lg 主動鑽 出 暖暖 的 被窩 , 為樂 一 _ 穿好 衣服 , 泡 牛奶 , 然後 帶樂 下 樓玩 。",件
LWC_3401555957512407_01,我 发现 一 _ 事 就 是 越 生气 我 就 越 高兴 这 是 怎么 了 ?,件
LWC_3403704885901942_01,我 超爱 这 _ 婚纱 的 !,件
LWC_3405431693195582_02,这 _ 话 是 木 有错 的 。,句
LWC_3403710095199561_02,问 一 _ 从 辛亥 问起 的 话 中国 的 苦难 到 何时 为止 ?,句
LWC_3404434522662714_01,"冲着 这 _ 话 , 不 退课 了 !",句
LWC_3400795269915196_04,"是 不 爱 了 还是 责任 沉重 , 还是 作为 旁观者 说出 这 _ 话 很 轻松 ?",句
LWC_3401682373376900_02,不 能 免俗 的 说 一 _ 浪漫 shi 了,句
LWC_3403325112192305_01,"之前 , 在 上海 有 人 和 我說 , 自己 出來 不 容易 , 當時 只 覺得 是 稀鬆 平常 的 一 _ 感嘆 。",句
LWC_3401051862337270_01,"2011 年 最 喜欢 的 一 _ 话剧团 不 大幺 蛾子 不少 , 池子 不 深 王八 不少 !",句
LWC_3401908045992590_01,等 你 一 _ 问候 就 睡 了,句
LWC_3403185266096999_02,然后 你 就 一 _ 还 没 走 呢 。,句
LWC_3405441394985134_01,"此时 此刻 我 脑海 只有 一 _ 话 , 翻身 做 地主 !",句
LWC_3405200381221506_01,"今天 收到 初中 母校 班主任 的 新年 祝福 , 除 此 之外 , 还 附上 一 _ 话 全 班 52 人 你 最 聪明 了 , 凡 事 总 想 得 比别 的 孩子 多 !",句
LWC_3400607782389115_02,"很 简单 的 一 _ 话 , 却 深 得 我心 。",句
LWC_3401760733698469_03,"40 分钟 后 , 下课 铃响 了 , 老师 却 还 在 上课 , 所有 人 都 真 想 说 一 _ 老师 , 你 没 听到 下课 铃响 了 吗 ?",句
LWC_3402596381436563_01,今日 一 _ 话 都 无 讲,句
LWC_3405948683538985_01,刚 看到 一 _ 话 男人 没有 女人 还是 男人 男人 如果 没有 钱 就 等于 是 抽 了 脊梁骨 的 软体 动物 真 毒,句
LWC_3403349539950515_01,没有 一 _ 真 话 假 得 死去 谈何 信任,句
LWC_3405946347271938_01,我 真 是 很 好 的 贯彻 了 把 每 一 天 都 当作 最后 一 天 来 过 这 _ 话 。,句
LWC_3402047334295555_06,6 最 温暖 的 一 _ 话 只要 你 快乐 就 好 !,句
LWC_3401998450197505_01,"猫咪 老师 最 长 喊 的 一 _ 话 是 肚子 好 饿 啊 , 夏目 , 美酒 啊 !",句
LWC_3402643584212894_06,"法律 是 道德 的 极限 , 换 _ 话 说 , 违法 了 就 是 过 了 不 要 脸 的 极限 了 。",句
LWC_3400581450704571_01,"老爸 昨天 在 吃 晚饭 的 时候 突然 窜出 一 _ 话 已经 上班 了 , 可以 找 对象 了 , 我 心 里 嘀咕 着 你 前面 不 是 还 说 我 太 凶 嫁 不 出去 阿 。",句
LWC_3402820256906109_01,女人 写给 男人 的 10 _ 掏心 窝 密语,句
LWC_3401583073883881_01,我 等 你 那 _ 话 等 了 快 七 年 了 !,句
LWC_3401299908324328_01,想起 广岛 之恋 里 的 一 _ 话 离 飞机 起飞 的 时间 越 近 他们 之间 的 爱 就 越 深 亲 你 懂的,句
LWC_3407158408725430_02,"好不容易 都 写 完 了 , 我 一时 手欠 , 在 最后 补 了 一 _ 排名 不 分 先后 。",句
LWC_3400803014207316_03,"不 等 了 , 晚安 各位 想 的 起 我 和 快 忘记 我 的 亲们 通通 晚安 最后 还是 要 必须 无奈 补充 一 _ 生日 快乐 !",句
LWC_3400302294632255_06,"送去 老太太 那 , 说 了 几 _ 他 咳嗽 的 情况 , will 就 哭 了 。",句
LWC_3406417497556205_01,您 这 _ 话 是 让 我 吃 呢 还是 不 让 我 吃 呢 ?,句
LWC_3404349076660730_01,"讽刺 , 对 , 我 是 疯 了 , 我 不 要 朱古力 不 要 愿望 什么 都 不 要 , 我 还是 那 _ 我 要 酒 !",句
LWC_3402718993736254_03,"就 等 你 这 _ , 我们 结 了 吧 !",句
LWC_3404084646623080_01,距离 产生 美 这 _ 话 对 大部分 人 还 真 挺 适用 的 离 这么 老远 才 能 想到 某些 人 的 好 神龙,句
LWC_3401517886088430_01,对 你 说 的 每 一 _ 话 都 是 发自 内心 真 情 流露 。,句
LWC_3406354314351177_03,"今天 看到 疯子 去 看守所 看 老程 喊出 那 _ 爸 的 时候 , 我 直接 泪 奔 了 演得 也 太 好 了 !",句
LWC_3404279375325389_01,"任何 崇高 的 道德 行为 , 都 含有 自我 牺牲 的 因素 , 删除 了 自我 牺牲 , 固 没有 孝道 , 也 没有 厚道 , 而且 没有 了 爱 道德 就 成 了 一 _ 空话 自我 牺牲",句
LWC_3401148825044787_01,"被 它 吓到 , 突然 飙 了 几 _ 人话 。",句
LWC_3400589877010753_02,知道 这 _ 话 的 意思 吗 ?,句
LWC_3401381029736543_01,"如果 你 准备 结婚 的话 , 告诉 你 一 _ 非常 有 道理 的 哲学 名言 你 一定 要 忍耐 包容 对方 的 缺点 , 世界 上 没有 绝对 幸福 圆满 的 婚姻 , 幸福 只 是 来自于 无限 的 容忍 与 相互 尊重 。",句
LWC_3399687839809598_01,看 完 十三钗 忍 不 住 想 说 几 _ 不 太 利于 中 日 友好 的 话,句
LWC_3402187204252925_02,"一旦 有 事 , 拿起 话筒 , 连 一 _ 不 好意思 的 客套 都 不 用 , 直 奔 主题 。",句
LWC_3405845853854677_03,"一 _ 话 , 动真格 的 都 不 行 花里胡哨 , 这 就 是 山寨 的 特点 。",句
LWC_3401072666215065_01,"嘿 , 学到 一 _ 话 , 不错 。",句
LWC_3401364145414348_02,"不 知 这 _ 话 是 谁 说 的 , 筒直 是 至理名言 。",句
LWC_3405626099534990_01,"我 在 这里 圣兴 花园区 我 仍然 願意 用 十 年 , 換你 一 _ 好久不見 。",句
LWC_3405253488519190_01,说说 世界 上 最 没用 的 一 _ 话 对 不 起 来自,句
LWC_3405280719618066_02,好 高档 的 一 _ 话,句
LWC_3404217114953473_01,吃 好 中饭 就 可以 回家 喽呵呵 欢乐 啊 真 欢乐 今天 过来 就 是 为了 听 这 _ 话 的 今天 先给 各位 拜年喽 拜年 了,句
LWC_3401578485300964_01,"真 是 应验 了 三 傻 的 一 _ 话 你 朋友 考 不 好 , 你 也 跟 着 难过",句
LWC_3403151892063153_05,"老师 小 新 , 你 的 毛病 就 是 用词不当 , 现在 考考 你 用 一 _ 成语 来 形容 老师 很 开心 。",句
LWC_3406237683451476_01,"摇 一 摇 冒 出来 的 人 第一 _ 话 是 , are you chinese ?",句
LWC_3403725617895154_01,"最近 看到 两 _ 好 湿 醉 酒 泡 村姑 , 公款斗 地主 。",句
