id,tagged,classifier
LWC_3406218766928694_01,"沉睡 在 E _ 中 的 苍老师 , 阔别 多日 , 你 还 好么 ?",盘
LWC_3401034796353540_01,等 采访 一 _ 代表 。,个
LWC_3404662319593812_01,"今天 董事长 在 睡午觉 , 和 他 老爸 行走 在 讨债 的 康庄 大道 上 , 收回 一 _ 白条 !",张
LWC_3402355400048741_01,"意大利 倾覆 游轮 乘客 称 场景 如 泰坦尼克 惨剧 1 _ 豪华 游轮 在 意大利 近海 触礁 倾覆 , 幸存 乘客 描述 称 , 当时 大部分 乘客 都 在 用 晚餐 , 突来 的 巨响 打断 了 欢乐 气氛 。",艘
LWC_3402559312301621_01,回家 四 _ 钟 又 长安 !,个
LWC_3400783259394036_01,"看到 微博 有 这么 一 _ 话 你 总怪 我 , 对 你 过分 依赖 , 很 奇怪 没有 你 我 该 怎么 办 。",句
LWC_3401207361675177_01,"VICTIM 2012 年 春夏 系列 新品 型录 日本 品牌 Victim 在 今日 揭露 明 年度 春夏 新品 的 型录 , 可以 看到 一 _ 轻便 而 有形 的 薄 外套 , 以 皮革 材料 与 帽夹 的 搭配 为主 也 有 轻便 具 机能性 的 风衣 外套 , 可 搭配 出 具有 outdoor 风格 的 穿 搭 。",系列
LWC_3404594236249269_01,炮火连天 啊 过 年 的 气息 就 是 这样 满 天 的 火药味 买 了 几 _ 旺旺 大礼包 送 人 你 旺 我 旺 大家 旺,包
LWC_3405426836327160_01,准备 第三 _ 喔耶,轮
LWC_3404893417283275_01,"新年 第一 天 , 我 做 了 一 _ 浪漫 的 梦 , 醒 了 。",个
LWC_3404915085045522_01,大年 初一 因为 要 上班 又 是 一 _ 人 在 家 好 不 开心 啊,个
LWC_3399949075118244_02,穿上 一 _ 帅气 的 西装 。,身
LWC_3400161780975084_01,"一 生 最 重要 的 三 _ 日子 世界 上 有 你 的 那 天 , 世界 上 有 我 的 那 天 , 我 和 你 成为 我们 的 那 一 天 。",个
LWC_3404410547975733_02,中国 大人 秀 居然 把 冠军 给 了 一 _ 唱 男人 歌 还 走音 的 女人 。,个
LWC_3400823691230039_01,138 我 想 是 那 _ 坚强 又 美丽 的 人 。,种
LWC_3400831087016666_01,"上海 中医药 大学 药学院 副院长 陶建生 曾 道破 天机 考验 一 _ 药品 能否 服用 , 无非 看 两 点 一 是 疗效 , 一 是 安全 。",种
LWC_3405542237997646_05,"5 在 中央 空调 室内 摆放 一 _ 水 或 使用 保湿机 , 避免 泪液 蒸发 过 多",盆
LWC_3403341403372381_05,"结果 11 点 去 到 根据 点 , 又 给 灌 了 近 2 _ 啤酒 。",支
LWC_3405258418261741_01,老娘 法眼 一 开 就 知道 你 是 _ 妖孽 了 。,个
LWC_3401212575206252_02,"也许 错过 了 就 错过 了 , 时间 会 帮 我 换 一 _ 新 的 梦 !",个
LWC_3400982455324068_01,"过敏 体质 的 人 伤 不 起 中午 吃 了 _ 桂林 米粉 , 脸 又 红 又 肿跟 猪头 一样 , 主管 第一 反应 就 是 嫌 我 丑",碗
LWC_3402103726992295_03,隔离 玩 单机 游戏 果 _ 就 免 提 啦嘉骅 话斋 so what,个
LWC_3403601966048801_07,"6 生活 太 艰难 了 , 为了 多 掌握 一 _ 吃饭 的 手艺 , 我 正在 练习 左 手 使 筷子 。",门
LWC_3401788319837743_01,分享 一 _ 来自 酷狗 音乐 的 歌曲 许巍 曾经 的 你 分享 自 酷 狗 音乐,首
LWC_3404630853942545_01,"今天 的 春节 愿望 姐要 热 血 地 好好 学习 , 积极 向上 , 立志 做 一 _ 视 钱财 如 粪土 的 屎壳郎 , !",个
LWC_3404173951492791_01,"来 乡下 吃 餐饭 , 也 要 带 着 目的 来 的 , 都 是 一 _ 想 巴结 黑暗 的 官僚主义 的 无良 商人 , 也 有 想 寻找 财路 物识 商人 的 父母官 , 官臭 加上 铜臭 的 社会 早 已 猥亵 了 我们 美好 的 理想",伙
LWC_3405693304575402_03,各 _ 红包 塞进 口袋 。,种
LCMC_P13_0094_01,我 自己 处理 这 _ 事 好 了 。,件
LWC_3405394016092649_01,有 没有 哪 一 _ 人 愿意 为了 自己 的 女朋友 而 不 抽烟 呢,个
LWC_3405673142882163_02,"新年 注册 _ 微博 , 说说 身边 的 事 。",个
LWC_3401047672165358_02,他 在 信 的 末尾处 写道 祝 你 度过 一 _ 愉快 的 晚年 !,个
UCLA_D_6655_01,"此后 罗马 天主教 曾 派出 七 _ 主教 来华 协助 孟德 高 维 诺 传教 , 其中 有 三 人 到达 , 并 开辟 了 泉州 等 主教 区 。",个
LWC_3403423271995428_01,以 一 _ 旅行者 在 路 上 的 心态 入眠 !,个
LWC_3403737244631818_03,但 我 至少 捡到 了 一 _ 爱 。,份
LWC_3402014363344440_01,"早上 五点 起床 , 给 孩子们 化妆 , 给 他们 找 10 _ 楼 考点 , 和 他们 一起 排 长长 的 队 , 和 他们 说 加油 , 看 着 他们 进 考场 , 希望 他们 都 能 考 个好 成绩 。",号
LWC_3402517448932692_02,"早上 搬 行李 , 又 跑到 其他 _ 傻乎乎 说 怎么 开 不 了 门 。",栋
LWC_3407210984013602_01,三星路 _ 香酥 鸡咯,次
LWC_3404636327468301_02,"远远 望去 , 地点 好像 就 是 旅馆 门口 , 战战兢兢潜 过去 , 原来 是 抓 了 三 _ 墨西哥 偷 车 小 贼 。",个
LWC_3403535322919260_01,我 爱 死 这 _ 日志 了,篇
LWC_3404866804772776_02,很 讨厌 有些 人 半夜 三 _ 烧 炮长 !,间
LWC_3400489951213523_07,7 两 _ B 型 血 的 人生 出 的 孩子 是 2 B 的 吧 ?,个
LWC_3400493701470175_04,我 是 _ 保守 的 人 。,个
LWC_3404627515186339_01,除夕 最 大 愿望 就 是 一 亲戚 给 我 一 _ 薄薄 的 红包 对 我 说 钱 太 多 了 装 不 进去 里面 有 张卡密码 是 你 生日 自己 去取 哈哈 有 同 感同 鞋 的 转发,个
LWC_3402917086742663_01,"过 了 起飞 时间 还 有 十二 _ 人 没有 登机 , 争分夺秒 的 春运 啊 , 伤 不 起",个
LWC_3404113012811957_01,"终于 到家 了 , 还是 家 里 好 啊 , 虽然 没 暖气 可 是 杭州 的 那 _ 暖和 多 了 !",间
LWC_3405888906326232_01,"我 讨厌 别人 跟 我 说 呵呵 , 讨厌 别人 跟 我 说 对 不 起 , 如果 是 这 两 _ 词 , 我 宁愿 你别 跟 我 说话 , 我 用 不 着",个
LWC_3400868397529921_01,等 一 _ 晴天,个
LWC_3406058137776517_01,刚 在 南京 见 了 一 _ 粉色 哑光 奔驰 真 骚包,个
LWC_3404397977676497_01,发表 了 博文 完美 婚恋 关系 的 三 _ 标准 !,个
LWC_3401126303015073_01,"我 刚刚 通过 下载 了 安信 证券 宏观 研究 2012 年 1 月 产能 周期 理论 概述 之 二一 _ 基于 国际 收支 变化 的 分析 框架 pdf , 推荐 给 大家 !",个
LWC_3403847902953804_01,上传 了 1 _ 照片 到 相册 animation,张
LCMC_G06_0035_01,"她 不必 问 寒 道 暖 , 光是 那 一 _ 微微的 笑容 就 把 就餐 者 浑身 的 疲惫 、 枯燥 的 心田 熨 得 平展展 的 。",缕
LWC_3405757066567218_02,"万 能 的 微博君 , 赏 我 _ 结局 呗",个
LWC_3403970632810556_03,比 一 _ 还 堵 。,环
LWC_3400459488666335_01,每 天 看 几百 _ 厚 的 书 而且 还 有 密密麻麻 的 理论 公式 和 定理 记人 名都 怪难 的 什么 凯恩斯 恩格尔 云云 你们 好好 在 西方 做 研究 为何 还 来 毒害 我们 ?,页
LWC_3402180397406130_01,跟萌 妹子 一 下午 连刷 了 两 _ 几么 圆满 哈 皮,遍
LWC_3401766379418498_03,"换 了 两 _ 地铁 , 都 坐 过 站 。",趟
LWC_3405333332730630_01,"生日 快乐 啊 甘 多 年 啦 , 中 记得 第一 _ 参加 你 生日 party 间 麦当劳 衣家 都 已经 拆 左咯 , 不过 我 地 之间点 都 系 吾 变嘎 , 今日 同 吾 到 你 庆祝 啦 , 不过 你 今日 同 以后 都 要 开开 心心",次
LWC_3404272156825733_01,大家 快 D 来海珠 花市 C132 档 之前 有条 微 薄 话 转 左 有 奖品 原来 系真噶 我 抽 中 左 _ HelloKitty 大家 快 D 来 啊,个
LWC_3403383424606948_01,"饿 的 失眠 , 好 想 _ 火锅 。",次
LWC_3402476613245467_01,"小 年 来 了 以前 过 小 年 的 时候 , 要 往 灶 门 上 涂 红糖 , 现在 终于 知道 这 是 为什么 了 据说 这 一 天 , 灶王爷 都 要 上天 向 玉皇大帝 报告 这 一 _ 人 的 善恶 , 让 玉皇大帝 赏 罚 。",家
LWC_3401401528805379_01,首 _ 张宗昌 大骂 读书人 是 狗屁,发
LWC_3402717786010068_01,今晚 开车 那 _ 很 怀念 很 怀念 的 感觉,段
LWC_3402401551967486_06,"如果 天气 不 好 , 就 在 家 泡 _ 茶 , 看看 书 , 听听 歌 。",壶
LWC_3405977413724649_01,女人 一定 要 找 _ 会 欣赏 自己 的 男人 !,个
LWC_3404521067856728_03,"受 苹果 公司 的 iPod 和 iPhone 等 一 _ 产品 的 影响 , 以 英文 字母 i 开头 俨然 已经",系列
LWC_3403460466549962_01,生命 不 是 一 _ dota 。,局
LWC_3403228102442895_01,我 家 的 沙滩 变得 一点 也 不 漂亮 了 不 喜欢 了 像 _ 垃圾堆 一样,个
LWC_3404678908248951_02,"向 我 弟弟 请教 英语 , 还 帮取 我 了 一 _ 英文 名 。",个
LWC_3404031575686770_01,http t cn h4QJCa 我 用 魔幻 古筝 演奏 了 一 _ 动听 的 梅花 三 弄 。,曲
LWC_3406125531944348_01,世界 上 的 另 一 _ 我 心理氧 吧 心理网,个
LWC_3401883068790725_02,"一 _ 好 鞋 不 要 在乎 外观 是 不 是 好看 精致 , 穿 的 是否 合脚 只有 自己 知道 。",双
LWC_3400103450937861_02,是 这 _ 话,句
LWC_3401276113138707_02,大早 上 打 电话 说 少 给 他 一 _ 运费 !,笔
LWC_3404973473667103_01,收 了 _ 红包 嘎嘎,个
LWC_3401202935738197_02,"肤色 黝黑 的 空少 一 _ 短 打扮 , 开始 兜售 酒水 饮料 方便面啥 的 。",身
LWC_3406447662600622_01,"朋友 都 回去 了 , 只 剩下 我 一 _ 人 了 , 唉 !",个
LWC_3403538204003989_01,你们 快 去 看 我 人人 分享 的 那 _ 文章 !,篇
LWC_3403716583608299_01,今晚 葛个 婚礼 真系 好 浪漫 啊 好 温馨仲 好 感动 啊 搞到 d 观众 都 泪 汪汪 甘 呢 _ 婚礼 够 晒 豪华咯 羡慕 不 来,个
LWC_3403613881985937_03,"只 是 突然 极 心疼 在 这 一 行 工作 了 那么 久 的 爸爸 , 等 休息 了 一定 要 买 _ 最 好 的 护手霜 给 他 。",个
LWC_3401378581684628_06,拐弯 是 前进 的 一 _ 方式,种
LWC_3405451507210030_01,晚上 不 上 婆度 食 饭利 是 少 了 几十 元 妈 稳 借口 话利 是 掉 了 婆话 距 发 钱 行 特别扭 鸡 哈哈妈 去 打 麻雀 _ 人 比利 是 又 无比 翻 我,滴
LWC_3402125709402135_02,"让 人 感觉 末日 之 桥 , 带来 _ 希望 。",丝
LWC_3404299449160831_02,Lucy 张芯晨 又 完成 了 一 _ 市民 的 心愿 。,个
LWC_3401731731973519_01,"在 必胜客 吃 披萨 , 讨 _ 好 彩头",个
LWC_3406119499958346_03,"三 _ 要 记住 吃一堑 长一智 , 经 一 事 长 一 能 , 交 一 友 结 一 缘 。",个
LWC_3405381923960621_01,好 大 几 _ 酒 哦,缸
LWC_3405284800610996_01,估估 _ G 糸画 上去 定纹 上去 既 ?,个
LWC_3399715787927772_01,"倾城 之 泪 全 家 福将 曝光 明星 客串 齐贺 岁 一 _ 寒流 让 国内 普遍 降温 , 而 北方 大部 地区 也 频现 冬日 雪景 。",股
LWC_3407150234002171_01,"撑死 了 , 到底 有 几 _ 菜 都 忘记 了 , 晚饭 不 吃 了 。",道
LWC_3400105898824007_01,妈 的 跑 了 半 _ 小时 现在 腿 还 疼,个
LWC_3400235696900953_02,"一会儿 有 他 最 爱 的 飞机 餐 , 还 能 把 我 那 _ 也 吃 了 , 能 不 激动 不 ?",份
LWC_3403666276699468_02,"并 拍 下下面 一 _ 照片 , 说 真的 我 看后 流泪 了 !",组
LWC_3404125528434828_02,而 我 又 怎 能 忘 了 你们 亲爱 _ 嫂子们 挑 个 吧 等 我 回去 领走 !,滴
LWC_3400170592660988_02,"但 看看 这个 插座 , 再 原有 的 基础 上 再 加上 了 2 _ USB 接口 , 充电 不 仅仅 靠 电脑 的 USB 接口 了 。",个
LWC_3407281909708405_01,除了 玩游戏 还 能 干 _ 别 的 不 。,点
LWC_3405807540519188_01,一 _ 罗汉 坐 在 大堂 咖啡厅 茶 喝喝,群
LWC_3401501278004484_04,"吃 了 一 _ 麻酱 凉皮 , 那 滋味 比 想象 的 差远 了 。",碗
LWC_3402344332560179_01,"专家 认为 当前 的 市场 状况 , 与其 说 是 豪华车 的 盛宴 , 不如 说 更 像 一 _ 品牌 的 狂欢 。",场
LWC_3402932186228067_01,要 想 照顾 每 _ 人 的 感受 。,个
LWC_3407298540468401_02,"那 我 就 给 _ 机会 你 了解呗 , 反正 , 我 是 要 追到 你 的 。",个
LWC_3406596891801789_01,"跑到 荥经 买 了 _ 小 砂锅 , 顺便 吃 了 传说 中 好吃 到 爆 的 凉粉 , 小米辣 伴 着 凉粉 入口 , 确实 很 爽正宗 的 哒哒面 和 棒棒 鸡 都 因 过 年 关门 没 吃 成 雅西 高速 到 荥经 就 封闭 了 据说 3 月 才 正式 通车",个
LWC_3406582425634287_01,"你 说 你 一 _ 月 给 我 打 了 多少 电话 , 你 的 话费 就 多少 可是 从今以后 你 的 手机 再 也 不 会 有 拨 出去 的 号码 , 我 的 手机 再 也 不 会 有 你 的 已 接来 电",个
LWC_3404523513172306_01,"一 _ 眼神 足以 表达 一切 , 还是 你们 豆豆 懂 你 啊 !",个
LWC_3402121632534034_01,"艾丽 公主 奥兰 _ 毛呢 大衣 2011 新 款 冬装 外套 风衣 女装 服饰 22800 元 热销 中 , 别 错过 哦",朵
LWC_3401022192240896_01,"我 参与 了 发起 的 投票 2011 年 360 公司 我 最 喜欢 的 年会 节目 微 评选 , 我 投给 了 2360 军情 解密 这 1 _ 选项 。",个
LWC_3403947505509319_06,却 又 开始 惴惴不安 的 怕 被 谁 截去 一 _ 天荒地老 。,个
LWC_3401655154724986_01,"都 射 了 6 _ 了 , 这个 女 的 还 要 http t cn z0gw3vv 我 的 娜塔莎 爱情 公寓 Hello 小姐 大卫王 与 贵妃 军情 解码 天天 向上 杀 虎口 客服 很 忙 假如 爱 有 天意 乌托邦 办公室 狐步 谍影 禁止 的 游戏 历史 的 进程兔 宝宝 超级 巨星 青 木瓜 之 味 戒烟 不 戒酒",次
LWC_3401126630111876_01,扫盲 _ 2011 之 微博 十 大 热门 段子,帖
LWC_3403432017007815_01,20111223 一 生 一 _ 合家欢 之 东 成西 就 2012 陈翔 比武 招亲 摄 by 土土 分享 自,世
LWC_3400572717603407_03,我 不 想 三 四 _ 月 都 无 球 可 打 。,个
LWC_3400018495294281_01,"雪域 天晴郎 , 腊梅 处处 香 , 吃 完 烤鱼 , 买 _ 腊梅 回家 去",束
LWC_3400808087881669_01,又 是 一 _ 下雨天,个
LWC_3405209217624944_01,半夜拉 肚 纸 真 不 是 _ 好 事 接着 睡 了,件
LWC_3403854471533500_01,这 2 天 每 天 做 梦 都 在 锻炼 麻痹 昨天 梦到 和 沃伦 一 _ 练手 臂 难道 真 是 我 太 寂寞 了,起
LWC_3403599785166099_01,终於 都 解放 了 呢 妈咪 你 快 _ 来呀,滴
LWC_3401590071770768_01,漂亮 女 老师 惨遭 凌辱 http t cn z0gzl3B 小鹿斑比 万 有 引力 画壁 单身 女王 英雄 梦幻曲 七十二 _ 租客 粤语 版 铁石心肠 我 的 野蛮 女友 2 夜 店 告密者 新 电影 传奇 特工 008 拆弹 部队 武林 外传 香奈儿 的 秘密 情史 恋人 絮语 老马家 的 幸福 往事 花木兰 铁面 歌女,家
LWC_3404101096791612_01,"送 一 大 _ 白 玫瑰 虽然 浪漫 , 但 让 我 觉得 有点 奢侈 啊 !",束
LWC_3402618418680478_01,"读书 时 , 以前 那 _ 中午 午睡 晚上 早睡 早上 六点半 到 校 的 我 到 之后 每 天 早上 七 点 起来 经常 差点 迟到 的 我 。",个
LWC_3400301923632974_05,"几 _ 知道 女儿 爱 自己 的话 , 爸爸 抱 着 我 , 他 哭 我 哭 妈妈 哭 小姨 哭 。",句
LWC_3401700997028238_01,天翼 快讯 1 铁道部 启动 新 一 _ 客票 系统 规划 及 设计 。,代
LWC_3406344642608577_01,"这个 新年 似乎 还 没 玩够 睡够 就 匆匆 要 打包 行李 了 , 带 着 一 _ 的 不舍",肚子
LWC_3402619320366744_01,限制级 为 4 _ 的 大片 http t cn z0eom40 盘 龙 卧虎 高 山顶 暗香 内线 上 错 花轿 嫁对郎 小兵 张嘎 鲜花 朵朵 女 神捕 聚宝盆 还 珠 格格 2 欢喜 婆婆俏 媳妇 沧海 蜗居 浙版 西游记 永 不 瞑目 铁 梨花 大 境门 说好 不 分手 杨光 的 快乐 生活 3 命运 兵峰 聊斋 3 黑 冰,级
LWC_3400332463991234_03,社会 逼迫 我 要 带 一 _ 面具 天使 香烟,层
LWC_3401503235588743_01,"不 难 发现 , 我 每 _ 博文 包括 转发 都 是 有 目的 的 。",篇
LWC_3403216765106813_01,"生命 是 一 _ 过程 , 可悲 的 是 它 不 能 重来 , 可喜 的 是 它 不 需要 重来 。",个
LWC_3402829059934078_01,接 下来 发 一 _ 80 年代 徐家汇 的 照片,组
LWC_3402338016469498_01,"新年 到来 , 我 也 结束 了 一 _ 感情 , 希望 新 的 一 年 有 新 懈逅",段
LWC_3402540206895416_01,"山西 静乐 县委 书记 因 女儿 吃空饷 5 年 被 免职 太原 1 月 15 日 电 因 父亲 是 地方 官员 , 竟 让 读书 的 女儿 吃 财政 空饷 长 达 5 年 , 1 月 15 日 , 这 _ 身为 县委 书记 的 父亲 因此 被 免职 。",位
LWC_3400338826802380_01,"分享 我 的 POCO 作品 福布斯 寰球 价码 最高 10 _ 名模 , 快来 看 呀",位
LWC_3404821165979576_03,"就算 这 牌子 没 怎么 见 过 , 看 这 _ nokia , 国内 要 卖 800 人民币 左右 。",款
LWC_3405549867834297_02,"纵使 你 有 千 _ 的 苦 , 那 有 能 表明 你 有 多 在乎 ?",番
LCMC_M02_0076_01,"宁 士高 跳 过 警卫 的 尸体 大 叫 道 , 这时 前面 传来 三 _ 枪 响 。",声
LWC_3404955949939961_01,睡 了 五 _ 小时 又 爬 起来 了,个
LWC_3401261420435569_01,昨天 做 了 _ 梦梦 到 我 放弃 了,个
LWC_3402039763711810_01,"周末 就 是 福利哇 , 难得 我 又 睡 了 _ 好 觉 , 虽然 内心 的 矛盾 并 未 消散 , 但 我 真 的 真的 快乐 轻松 了 不少 。",个
LWC_3407057690863951_01,你 舍得 起身 未 打佐 6 _ 电话俾 你 啦,个
LWC_3401781304687576_01,"十九 _ 的 孩纸 今天 你们 英语 课 怎样 啊 因为 生病 关机 了 , 碰巧 英语 老师 有 事 回家 , 她 的 交待 短信 我 木 有 收到 , 啊 希望 课 过 得 还 可以 吧 对 不 起 了",班
LWC_3406582459450069_01,"2012 年 春节 期间 , 我 来到 了 一 _ 山里 乡村 2012127 乡村 生活 体验 中 !",个
LWC_3405262822102955_01,"送 祝福 喜 迎 新春 转发 得 小 米 F _ 祝福 所有 米粉 龙年 大吉 学业 节节 高升 , 爱情 甜甜蜜蜜 , 事业 顺顺 利利 , 家庭 美美 满满",码
LWC_3406386946290552_01,真 是 一 _ 有 阳光 的 温暖 假日 !,个
LWC_3400850984913625_02,"如果 电影 都 需要 有 一 _ 主题 的话 , 金陵 十三钗 的 主题 必须 是 救赎 。",个
LWC_3405229443893945_01,"我 参与 了 发起 的 投票 乐排网 TOP 看 音乐 第 27 期 , 我 投给 了 陈楚生 爱情 是否 依然 这 1 _ 选项 。",个
LWC_3404399181464899_01,"打扫 卫生 洗衣 做饭 虽然 累 , 可 这 _ 家 的 感觉 好 幸福 !",种
LWC_3401215941792736_01,粤语 歌 真 难学 虽然 好听 但 这 到底 是 哪 _ 发明 的 语种 我 学得 快 疯 了 !,个
LWC_3400674802679697_01,"经过 13 _ 小时 的 奔波 , 终于 到 我 家 的 小 县城 了",个
LWC_3400523757757749_01,"撑 麦王 争霸 , 下 _ 我 要 参加",次
LWC_3407247051139683_01,两 _ 小孩 在 洗澡 挨 我 偷拍 一直 喊 冷,个
LWC_3405697071399062_01,"小 朋友们 玩 的 也 欢乐 , 代币 是 一 人 二十 _ 瓜子",个
LWC_3401129853918921_01,公司 吃 团圆饭 抽 中 三 _ 奖 !,等
LWC_3400293347381170_01,"一 生 中 的 7 _ 点 1 应当 多 一点 善心 , 少 一点 心眼 。",个
LWC_3404300015770659_01,有 时候 自己 就 会 想 这样 的 生活 什么 时候 才 是 _ 头 啊 ?,个
LWC_3399987134673439_01,"酷毙 了 视觉 系 米拉乔沃维奇 , 虽然 你 经常 演 生化 危机 , 拍 _ 法国 名酒 广告 也 不 必 搞 得 这么 The End Of The World 吧 , 闪电 龙卷风 海啸 地震 冰风暴 , 整 得 跟 代言 2012 似 的 高清 组图",个
LWC_3405519845123222_01,"你 地 T 几 乱 , 多谢 感夜仲系街 打包 比 我 _ 朋友",个
LWC_3406212684717586_01,"明天 是 老爸 生日 , 因为 亲友 太 多 , 我们 决定 去 餐馆 订餐 , 并且 多 点 _ 素菜 , 帮 亲友们 解解 油腻 , 亲友们 都 赞成 这个 提议 , 说 真的 吃 不 动 大",些
LWC_3400840182808766_01,"谢谢 今天 姐夫哥 为 我 唱 的 那 _ 歌 , 听 的 很 心酸 , 爱 你们 ,",首
LWC_3404432933276948_01,"热 热 的 糯米 园子 出锅 了 , 我 和 妈咪 第一 _ 杰作 !",次
LWC_3405611377343172_01,"人生 感悟 与 朋友 闲聊 , 他 说 很 想 抽点 时间 多 读 _ 书 , 以 充实 自己 。",点
LWC_3401569343583935_01,"iphone4s 就 这个 _ 为什么 那么 令 人 疯狂 , 求 解释",样
LWC_3400739045865891_01,天啊 我们 四 _ 吃 了 多少 啦 撑死 啦,个
LWC_3401578887584662_04,"还 有 几 _ 小时 我 就 会 回到 你 身边 , 等 着 我",个
LWC_3405045968659030_01,"大年 初一 , 老天爷 给 了 大家 好 天气 , 出 了 大 太阳 , 阳光明媚 今年 会 是 _ 好 兆头 噢",个
UCLA_G_15051_01,"亚 只 有 沉溺 工作 , 不 让 自己 有 一 _ 喘息 的 机会 想起 远 。",丝
LWC_3405193327098075_01,被 两 _ 男人 的 基情 刷屏 了 !,个
LWC_3401250163158634_03,"所谓 光鲜 的 时尚 产业 , 其 生产 过程 是 劳苦 和 一 _ 不 苟 的 。",丝
LWC_3400173282011381_01,"我 真 的 , 好 想 再 用 那 _ HP 同 人 的 调调 写 SS , 呵呵 呵呵 呵呵",个
LWC_3405992285846996_04,传闻 一 _ 赣南 机械厂 的 退休 老 工人 把 尸体 的 乳房 和 阴部 割 下 带 回家 。,名
LWC_3404777474307738_01,为什么 费翔 不 唱 冬天 一 _ 火 天 干 物燥 小心 火烛 连 春晚 都 迷信 了,把
LWC_3405255608030821_10,只 是 她 需要 碰上 一 _ 懂事 的 男人 。,个
LWC_3401863959495863_01,清純 妹妹 脱衣 苍天 有 泪 双面 女友 喜羊羊 与 灰 太 狼 之 给 快乐 加油 爱 到底 安娜卡列尼娜 一 _ 把 你 打到 菜市口 乞者 胆小鬼 疯狂 的 石头 大 汉 天子 单身汉 与 时髦 女郎 闯荡 赤焰 战场 喋血 北平 大 路 之 歌 番茄 姐弟 武林 风 白色 情人节,拳
LWC_3404766011366019_01,早点 休息 明天 初一 新 的 一 年 希望 你 有 一 _ 新 的 开始,个
LWC_3406422878499098_01,"希望 有 个人 , 在 我 嘴里 说 没事 的 时候 , 看出 我 不 是 真的 没事 有 _ 人 , 在 我 强颜欢笑 的 时候 , 知道 我 不 是 真的 开心",个
LWC_3401896560198072_02,30 _ 小时 。,个
LWC_3404492504828907_02,一 _ 葡萄酒 却 勾 不 起 一点 睡意,瓶
LWC_3405008316085341_01,"本来 今天 是 不 怎么 开心 的 刚好 碰到 个人 以为 他 可以 下午 陪 我 聊聊天 的 , 谁 知道 那 _ 家伙 居然 闹 失踪",个
LWC_3407133693932276_03,"谢谢 制作 这 _ 小片 的 亲 , 因为 太 喜欢 所以 转 了 , 想 让 更 多 的 粉看到 。",部
LWC_3400822634923776_05,"不 一定 过 着 优雅 豪华 的 生活 , 我 愿意 在 平凡 的 生活 中 寻求 那 _ 淡然 !",份
LWC_3404086649914631_01,"爸 邀 我 和 妈 打牌 , 只 到 现在 结束 , 他 就 没 给 我们 几 _ 做庄 的 机会 。",次
LWC_3404468503381675_01,"沈思 博转山 转 水 转 过 庄凝 这 _ 佛塔 , 只 为 遇见 谢端 , 情 若 锦瑟无端 , 长 不过 执念 , 短 不过 善变 , 走完 执念 , 庄凝 的 尽头 便 是 齐 享错 过 你 为 遇见 谁",座
LWC_3406030572634491_02,我 还 是 _ 男人 吗 ?,个
LWC_3401289414019028_01,喝喝喝哈搓搓 的 你 是 不 是 _ 缺 心 眼 哦,个
LWC_3404048965105731_01,我 的 世界 跟 你们 不 在 一 _ 平行线 上 没有 任何 交集,个
LWC_3403543853692916_01,"今天 跟 老妈 两 _ 人 在 家 , 所以 做 了 牛肉饭 。",个
LWC_3402139897160471_01,"怪 之 得 锦 头晕 啦 , 原来 我 训左 三 _ 钟 有 多 了",个
LWC_3405076083375456_01,阿婆 屋 企 多 左 一 _ 传销 佬有 距 讲 无 人 讲 啊,个
LWC_3407030025312945_01,"得 拉 , 先 是 年 前 一 _ 星期 电脑 坏 , 离 过 年 两 天 摩托车 坏 , 现在 电视 又 坏 , 你 到底 想 我 怎么样咯 ?",个
LWC_3406052647603521_01,到达 土耳其 给 我 第一 印象 一 _ 现代 欧洲化 的 城市 比 我 想 得 强 多 了,座
LWC_3404490810218077_01,"大过 年 的 , 让 我 在 机场 看见 范伟 了 , 哈哈 , 他 不 上 春晚 也 来 多伦多 过年 啊 还 跟 老爹 一 _ 飞来",趟
LWC_3401809918830580_01,"我们 要 好好 生活 因为 世界 上 只有 一 _ 你 所以 别 亏待 自己 , 没有 人 能 控制 你 的 情绪 只有 你 自己 , 开心 就 笑 不 开心 就 叫 。",个
LWC_3400889088311708_01,"担心 一 _ 人 , 担心 她 是否 安好 , 担心 她 是否 心情 好 了 , 担心 她 是否 还 会 害怕 , 担心 她 是否 已经 深入 睡眠 , 担心 她 是否 已 忘 却 不 快 , 妞 , 开心 起来 , 肥 才 开心 。",个
LWC_3401061572660039_01,上传 了 2 _ 照片 到 相册 乓乓 乒乒,张
LWC_3399817638682120_02,这 _ 这个 我 要 Keep Keep !,次
LWC_3405342748549930_02,"记者 想 , 有 4 _ 词 可以 勾勒 出 他们 的 面庞 刻画 出 他们 的 心灵 , 那 就 是 忠诚 奉献 深情 和 追求 。",个
LWC_3404136399999798_01,"这个 时候 , 我 睡 _ 午觉 吧",个
LWC_3406003532319380_04,108 _ 玫瑰 。,朵
LWC_3403277465183691_01,欧阳 夏丹 真 是 _ 全 才 !,个
LWC_3406088583790197_01,"社会 新闻 9 岁 女孩 学艺 4 年 成 剪纸 高手 妙手 剪 双龙贺 新年 龙年 来 了 , 滨东 小学 二 年级 的 张晗 小 姑娘 花 3 天 时间 , 用 红 纸 剪出 这 _ 直径 约 70 厘米 的 双 龙 戏珠 。",幅
LWC_3405264684777713_02,"突然 想起 李鸫 老板 的 一 _ 话 多 搭桥 , 少 树 墙 。",句
