new_index,sentence,target,top1_prediction,top1_log_probability,top3_predictions,top3_log_probabilities
1005,"一 [MASK] 眼神 足以 表达 一切 , 还是 你们 豆豆 懂 你 啊 !",个,个,-0.07158442586660385,"个, 双, 张","-0.0716, -3.5438, -4.1375"
1006,"艾丽 公主 奥兰 [MASK] 毛呢 大衣 2011 新 款 冬装 外套 风衣 女装 服饰 22800 元 热销 中 , 别 错过 哦",朵,朵,-0.6570507884025574,"朵, 发, 匹","-0.6571, -2.3402, -2.4607"
1007,"我 参与 了 发起 的 投票 2011 年 360 公司 我 最 喜欢 的 年会 节目 微 评选 , 我 投给 了 2360 军情 解密 这 1 [MASK] 选项 。",个,个,-0.005898912437260151,"个, 项, 组","-0.0059, -6.7057, -7.0212"
1008,却 又 开始 惴惴不安 的 怕 被 谁 截去 一 [MASK] 天荒地老 。,个,个,-0.6064628958702087,"个, 样, 次","-0.6065, -2.5166, -3.1708"
1009,"都 射 了 6 [MASK] 了 , 这个 女 的 还 要 http t cn z0gw3vv 我 的 娜塔莎 爱情 公寓 Hello 小姐 大卫王 与 贵妃 军情 解码 天天 向上 杀 虎口 客服 很 忙 假如 爱 有 天意 乌托邦 办公室 狐步 谍影 禁止 的 游戏 历史 的 进程兔 宝宝 超级 巨星 青 木瓜 之 味 戒烟 不 戒酒",次,次,-0.16628071665763855,"次, 个, 点","-0.1663, -2.9701, -3.9088"
1010,扫盲 [MASK] 2011 之 微博 十 大 热门 段子,帖,行,-2.4368553161621094,"行, 节, 通","-2.4369, -2.4542, -2.8472"
1011,20111223 一 生 一 [MASK] 合家欢 之 东 成西 就 2012 陈翔 比武 招亲 摄 by 土土 分享 自,世,世,-0.10758739709854126,"世, 次, 对","-0.1076, -2.3363, -6.2672"
1012,我 不 想 三 四 [MASK] 月 都 无 球 可 打 。,个,个,-0.00011695115244947374,"个, 把, 季","-0.0001, -10.1910, -11.5140"
1013,"雪域 天晴郎 , 腊梅 处处 香 , 吃 完 烤鱼 , 买 [MASK] 腊梅 回家 去",束,个,-1.0314819812774658,"个, 点, 些","-1.0315, -1.1880, -2.6984"
1014,又 是 一 [MASK] 下雨天,个,个,-0.1320725828409195,"个, 场, 次","-0.1321, -2.8829, -3.5447"
1015,半夜拉 肚 纸 真 不 是 [MASK] 好 事 接着 睡 了,件,件,-0.01898135617375374,"件, 个, 种","-0.0190, -4.0711, -7.5384"
1016,这 2 天 每 天 做 梦 都 在 锻炼 麻痹 昨天 梦到 和 沃伦 一 [MASK] 练手 臂 难道 真 是 我 太 寂寞 了,起,起,-0.024069922044873238,"起, 样, 块","-0.0241, -4.2072, -5.0572"
1017,终於 都 解放 了 呢 妈咪 你 快 [MASK] 来呀,滴,回,-0.5287981033325195,"回, 起, 点","-0.5288, -1.2169, -2.8569"
1018,漂亮 女 老师 惨遭 凌辱 http t cn z0gzl3B 小鹿斑比 万 有 引力 画壁 单身 女王 英雄 梦幻曲 七十二 [MASK] 租客 粤语 版 铁石心肠 我 的 野蛮 女友 2 夜 店 告密者 新 电影 传奇 特工 008 拆弹 部队 武林 外传 香奈儿 的 秘密 情史 恋人 絮语 老马家 的 幸福 往事 花木兰 铁面 歌女,家,号,-0.6476998329162598,"号, 楼, 个","-0.6477, -1.6517, -2.0219"
1019,"送 一 大 [MASK] 白 玫瑰 虽然 浪漫 , 但 让 我 觉得 有点 奢侈 啊 !",束,束,-1.20644211769104,"束, 朵, 把","-1.2064, -1.2665, -2.3424"
1020,"读书 时 , 以前 那 [MASK] 中午 午睡 晚上 早睡 早上 六点半 到 校 的 我 到 之后 每 天 早上 七 点 起来 经常 差点 迟到 的 我 。",个,个,-0.6852330565452576,"个, 种, 些","-0.6852, -0.8550, -3.6837"
1021,"几 [MASK] 知道 女儿 爱 自己 的话 , 爸爸 抱 着 我 , 他 哭 我 哭 妈妈 哭 小姨 哭 。",句,次,-0.2557189464569092,"次, 个, 点","-0.2557, -2.8713, -3.1811"
1022,天翼 快讯 1 铁道部 启动 新 一 [MASK] 客票 系统 规划 及 设计 。,代,代,-0.1588456630706787,"代, 轮, 波","-0.1588, -2.0347, -5.0335"
1023,"这个 新年 似乎 还 没 玩够 睡够 就 匆匆 要 打包 行李 了 , 带 着 一 [MASK] 的 不舍",肚子,脸,-1.003711223602295,"脸, 丝, 点","-1.0037, -1.2837, -2.0629"
1024,限制级 为 4 [MASK] 的 大片 http t cn z0eom40 盘 龙 卧虎 高 山顶 暗香 内线 上 错 花轿 嫁对郎 小兵 张嘎 鲜花 朵朵 女 神捕 聚宝盆 还 珠 格格 2 欢喜 婆婆俏 媳妇 沧海 蜗居 浙版 西游记 永 不 瞑目 铁 梨花 大 境门 说好 不 分手 杨光 的 快乐 生活 3 命运 兵峰 聊斋 3 黑 冰,级,级,-0.17517828941345215,"级, 位, 楼","-0.1752, -3.1646, -3.2549"
1025,社会 逼迫 我 要 带 一 [MASK] 面具 天使 香烟,层,副,-0.6651102304458618,"副, 个, 件","-0.6651, -1.1818, -3.9256"
1026,"不 难 发现 , 我 每 [MASK] 博文 包括 转发 都 是 有 目的 的 。",篇,篇,-0.17329557240009308,"篇, 次, 个","-0.1733, -2.7099, -3.2333"
1027,"生命 是 一 [MASK] 过程 , 可悲 的 是 它 不 能 重来 , 可喜 的 是 它 不 需要 重来 。",个,个,-0.09741562604904175,"个, 种, 段","-0.0974, -2.8192, -4.2466"
1028,接 下来 发 一 [MASK] 80 年代 徐家汇 的 照片,组,张,-0.5336282849311829,"张, 组, 些","-0.5336, -1.7414, -1.9639"
1029,"新年 到来 , 我 也 结束 了 一 [MASK] 感情 , 希望 新 的 一 年 有 新 懈逅",段,段,-0.13980461657047272,"段, 些, 份","-0.1398, -2.5453, -3.5384"
1030,"山西 静乐 县委 书记 因 女儿 吃空饷 5 年 被 免职 太原 1 月 15 日 电 因 父亲 是 地方 官员 , 竟 让 读书 的 女儿 吃 财政 空饷 长 达 5 年 , 1 月 15 日 , 这 [MASK] 身为 县委 书记 的 父亲 因此 被 免职 。",位,位,-0.048861321061849594,"位, 名, 个","-0.0489, -3.4353, -4.2176"
1031,"分享 我 的 POCO 作品 福布斯 寰球 价码 最高 10 [MASK] 名模 , 快来 看 呀",位,位,-0.357342004776001,"位, 名, 个","-0.3573, -2.0614, -2.5219"
1032,"就算 这 牌子 没 怎么 见 过 , 看 这 [MASK] nokia , 国内 要 卖 800 人民币 左右 。",款,个,-0.7172749638557434,"个, 款, 台","-0.7173, -1.6959, -2.9361"
1033,"纵使 你 有 千 [MASK] 的 苦 , 那 有 能 表明 你 有 多 在乎 ?",番,般,-1.3979430198669434,"般, 世, 次","-1.3979, -1.9053, -2.6520"
1034,"宁 士高 跳 过 警卫 的 尸体 大 叫 道 , 这时 前面 传来 三 [MASK] 枪 响 。",声,声,-0.009056205861270428,"声, 个, 道","-0.0091, -5.6968, -6.0813"
1035,睡 了 五 [MASK] 小时 又 爬 起来 了,个,个,-0.00025722713326103985,"个, 点, 分","-0.0003, -9.8380, -10.2926"
1036,昨天 做 了 [MASK] 梦梦 到 我 放弃 了,个,个,-0.018792573362588882,"个, 些, 点","-0.0188, -5.4777, -5.5136"
1037,"周末 就 是 福利哇 , 难得 我 又 睡 了 [MASK] 好 觉 , 虽然 内心 的 矛盾 并 未 消散 , 但 我 真 的 真的 快乐 轻松 了 不少 。",个,个,-0.0037166913971304893,"个, 次, 张","-0.0037, -7.0635, -7.4366"
1038,你 舍得 起身 未 打佐 6 [MASK] 电话俾 你 啦,个,个,-0.3331071436405182,"个, 通, 次","-0.3331, -2.1543, -2.9886"
1039,"十九 [MASK] 的 孩纸 今天 你们 英语 课 怎样 啊 因为 生病 关机 了 , 碰巧 英语 老师 有 事 回家 , 她 的 交待 短信 我 木 有 收到 , 啊 希望 课 过 得 还 可以 吧 对 不 起 了",班,班,-0.662725031375885,"班, 级, 点","-0.6627, -1.6522, -2.2212"
1040,"2012 年 春节 期间 , 我 来到 了 一 [MASK] 山里 乡村 2012127 乡村 生活 体验 中 !",个,个,-0.2654617428779602,"个, 处, 座","-0.2655, -2.9641, -3.0353"
1041,"送 祝福 喜 迎 新春 转发 得 小 米 F [MASK] 祝福 所有 米粉 龙年 大吉 学业 节节 高升 , 爱情 甜甜蜜蜜 , 事业 顺顺 利利 , 家庭 美美 满满",码,发,-2.13789963722229,"发, 粒, 帖","-2.1379, -2.6168, -2.9102"
1042,真 是 一 [MASK] 有 阳光 的 温暖 假日 !,个,个,-0.023288212716579437,"个, 次, 段","-0.0233, -4.9085, -5.1579"
1043,"如果 电影 都 需要 有 一 [MASK] 主题 的话 , 金陵 十三钗 的 主题 必须 是 救赎 。",个,个,-0.03860389441251755,"个, 些, 种","-0.0386, -3.8167, -4.6870"
1044,"我 参与 了 发起 的 投票 乐排网 TOP 看 音乐 第 27 期 , 我 投给 了 陈楚生 爱情 是否 依然 这 1 [MASK] 选项 。",个,个,-0.010970165953040123,"个, 项, 条","-0.0110, -5.8744, -6.4069"
1045,"打扫 卫生 洗衣 做饭 虽然 累 , 可 这 [MASK] 家 的 感觉 好 幸福 !",种,个,-0.46492117643356323,"个, 样, 回","-0.4649, -1.8091, -2.1506"
1046,粤语 歌 真 难学 虽然 好听 但 这 到底 是 哪 [MASK] 发明 的 语种 我 学得 快 疯 了 !,个,个,-0.51814866065979,"个, 种, 位","-0.5181, -2.0815, -2.1631"
1047,"经过 13 [MASK] 小时 的 奔波 , 终于 到 我 家 的 小 县城 了",个,个,-0.00043872679816558957,"个, 点, 块","-0.0004, -9.2788, -9.6630"
1048,"撑 麦王 争霸 , 下 [MASK] 我 要 参加",次,次,-0.5625908374786377,"次, 面, 场","-0.5626, -1.9043, -2.6836"
1049,两 [MASK] 小孩 在 洗澡 挨 我 偷拍 一直 喊 冷,个,个,-0.026223327964544296,"个, 位, 名","-0.0262, -4.7361, -5.0659"
1050,"小 朋友们 玩 的 也 欢乐 , 代币 是 一 人 二十 [MASK] 瓜子",个,个,-0.5637626647949219,"个, 颗, 块","-0.5638, -2.0693, -2.2543"
1051,公司 吃 团圆饭 抽 中 三 [MASK] 奖 !,等,等,-0.0063815051689744,"等, 个, 次","-0.0064, -6.9198, -7.0598"
1052,"一 生 中 的 7 [MASK] 点 1 应当 多 一点 善心 , 少 一点 心眼 。",个,个,-0.07228565216064453,"个, 点, 条","-0.0723, -3.4910, -4.5626"
1053,有 时候 自己 就 会 想 这样 的 生活 什么 时候 才 是 [MASK] 头 啊 ?,个,回,-1.4057226181030273,"回, 顶, 码","-1.4057, -1.9870, -2.1198"
1054,"酷毙 了 视觉 系 米拉乔沃维奇 , 虽然 你 经常 演 生化 危机 , 拍 [MASK] 法国 名酒 广告 也 不 必 搞 得 这么 The End Of The World 吧 , 闪电 龙卷风 海啸 地震 冰风暴 , 整 得 跟 代言 2012 似 的 高清 组图",个,个,-0.6091486811637878,"个, 些, 点","-0.6091, -1.3781, -3.0475"
1055,"你 地 T 几 乱 , 多谢 感夜仲系街 打包 比 我 [MASK] 朋友",个,个,-1.4296401739120483,"个, 帮, 发","-1.4296, -2.5509, -2.6840"
1056,"明天 是 老爸 生日 , 因为 亲友 太 多 , 我们 决定 去 餐馆 订餐 , 并且 多 点 [MASK] 素菜 , 帮 亲友们 解解 油腻 , 亲友们 都 赞成 这个 提议 , 说 真的 吃 不 动 大",些,点,-0.2944718599319458,"点, 些, 个","-0.2945, -1.4177, -5.2014"
1057,"谢谢 今天 姐夫哥 为 我 唱 的 那 [MASK] 歌 , 听 的 很 心酸 , 爱 你们 ,",首,首,-0.03190769627690315,"首, 些, 段","-0.0319, -3.7324, -6.1955"
1058,"热 热 的 糯米 园子 出锅 了 , 我 和 妈咪 第一 [MASK] 杰作 !",次,个,-0.2650948762893677,"个, 件, 次","-0.2651, -2.9139, -2.9483"
1059,"人生 感悟 与 朋友 闲聊 , 他 说 很 想 抽点 时间 多 读 [MASK] 书 , 以 充实 自己 。",点,点,-0.3170875310897827,"点, 些, 本","-0.3171, -1.3092, -6.8303"
1060,"iphone4s 就 这个 [MASK] 为什么 那么 令 人 疯狂 , 求 解释",样,样,-1.4822943210601807,"样, 点, 名","-1.4823, -2.2105, -2.5113"
1061,天啊 我们 四 [MASK] 吃 了 多少 啦 撑死 啦,个,个,-0.1950649619102478,"个, 口, 位","-0.1951, -2.5003, -3.3376"
1062,"还 有 几 [MASK] 小时 我 就 会 回到 你 身边 , 等 着 我",个,个,-0.0013787710340693593,"个, 分, 点","-0.0014, -7.1523, -9.4696"
1063,"大年 初一 , 老天爷 给 了 大家 好 天气 , 出 了 大 太阳 , 阳光明媚 今年 会 是 [MASK] 好 兆头 噢",个,个,-0.0019393282709643245,"个, 件, 些","-0.0019, -8.0570, -8.1254"
1064,"亚 只 有 沉溺 工作 , 不 让 自己 有 一 [MASK] 喘息 的 机会 想起 远 。",丝,个,-0.29712143540382385,"个, 次, 点","-0.2971, -1.7912, -3.3061"
1065,被 两 [MASK] 男人 的 基情 刷屏 了 !,个,个,-0.024997252970933914,"个, 位, 名","-0.0250, -3.9428, -6.3336"
1066,"所谓 光鲜 的 时尚 产业 , 其 生产 过程 是 劳苦 和 一 [MASK] 不 苟 的 。",丝,丝,-1.9073504518019035e-06,"丝, 点, 个","-0.0000, -13.8213, -14.9990"
1067,"我 真 的 , 好 想 再 用 那 [MASK] HP 同 人 的 调调 写 SS , 呵呵 呵呵 呵呵",个,种,-0.33930546045303345,"种, 个, 样","-0.3393, -1.9936, -2.5885"
1068,传闻 一 [MASK] 赣南 机械厂 的 退休 老 工人 把 尸体 的 乳房 和 阴部 割 下 带 回家 。,名,位,-0.731266975402832,"位, 名, 个","-0.7313, -1.3812, -1.4271"
1069,为什么 费翔 不 唱 冬天 一 [MASK] 火 天 干 物燥 小心 火烛 连 春晚 都 迷信 了,把,点,-1.1594024896621704,"点, 把, 个","-1.1594, -2.4834, -2.4857"
1070,只 是 她 需要 碰上 一 [MASK] 懂事 的 男人 。,个,个,-0.047446366399526596,"个, 位, 些","-0.0474, -3.4494, -5.0146"
1071,清純 妹妹 脱衣 苍天 有 泪 双面 女友 喜羊羊 与 灰 太 狼 之 给 快乐 加油 爱 到底 安娜卡列尼娜 一 [MASK] 把 你 打到 菜市口 乞者 胆小鬼 疯狂 的 石头 大 汉 天子 单身汉 与 时髦 女郎 闯荡 赤焰 战场 喋血 北平 大 路 之 歌 番茄 姐弟 武林 风 白色 情人节,拳,路,-1.425236701965332,"路, 个, 拳","-1.4252, -1.5664, -2.1176"
1072,早点 休息 明天 初一 新 的 一 年 希望 你 有 一 [MASK] 新 的 开始,个,个,-0.05416277050971985,"个, 份, 次","-0.0542, -4.0640, -4.4087"
1073,"希望 有 个人 , 在 我 嘴里 说 没事 的 时候 , 看出 我 不 是 真的 没事 有 [MASK] 人 , 在 我 强颜欢笑 的 时候 , 知道 我 不 是 真的 开心",个,个,-0.1328926384449005,"个, 些, 种","-0.1329, -2.1304, -5.6903"
1074,30 [MASK] 小时 。,个,个,-0.004328784998506308,"个, 分, 块","-0.0043, -7.0311, -7.5857"
1075,一 [MASK] 葡萄酒 却 勾 不 起 一点 睡意,瓶,杯,-0.44042304158210754,"杯, 瓶, 口","-0.4404, -1.6537, -3.7928"
1076,"本来 今天 是 不 怎么 开心 的 刚好 碰到 个人 以为 他 可以 下午 陪 我 聊聊天 的 , 谁 知道 那 [MASK] 家伙 居然 闹 失踪",个,个,-0.060292571783065796,"个, 帮, 些","-0.0603, -3.9201, -4.4527"
1077,"谢谢 制作 这 [MASK] 小片 的 亲 , 因为 太 喜欢 所以 转 了 , 想 让 更 多 的 粉看到 。",部,个,-0.3213081359863281,"个, 部, 篇","-0.3213, -2.0826, -3.4249"
1078,"不 一定 过 着 优雅 豪华 的 生活 , 我 愿意 在 平凡 的 生活 中 寻求 那 [MASK] 淡然 !",份,份,-0.030980393290519714,"份, 种, 些","-0.0310, -3.5821, -6.6463"
1079,"爸 邀 我 和 妈 打牌 , 只 到 现在 结束 , 他 就 没 给 我们 几 [MASK] 做庄 的 机会 。",次,次,-0.7321915626525879,"次, 个, 场","-0.7322, -0.7349, -4.8590"
1080,"沈思 博转山 转 水 转 过 庄凝 这 [MASK] 佛塔 , 只 为 遇见 谢端 , 情 若 锦瑟无端 , 长 不过 执念 , 短 不过 善变 , 走完 执念 , 庄凝 的 尽头 便 是 齐 享错 过 你 为 遇见 谁",座,座,-0.041584502905607224,"座, 个, 片","-0.0416, -4.1203, -5.0039"
1081,我 还 是 [MASK] 男人 吗 ?,个,个,-0.00541337626054883,"个, 种, 点","-0.0054, -6.7313, -7.0207"
1082,喝喝喝哈搓搓 的 你 是 不 是 [MASK] 缺 心 眼 哦,个,个,-1.210351586341858,"个, 脸, 点","-1.2104, -2.3952, -2.5395"
1083,我 的 世界 跟 你们 不 在 一 [MASK] 平行线 上 没有 任何 交集,个,条,-0.11819342523813248,"条, 个, 道","-0.1182, -2.4928, -4.6302"
1084,"今天 跟 老妈 两 [MASK] 人 在 家 , 所以 做 了 牛肉饭 。",个,个,-0.003807452507317066,"个, 家, 口","-0.0038, -6.2046, -6.5254"
1085,"怪 之 得 锦 头晕 啦 , 原来 我 训左 三 [MASK] 钟 有 多 了",个,分,-0.10764016956090927,"分, 个, 点","-0.1076, -3.0210, -3.1586"
1086,阿婆 屋 企 多 左 一 [MASK] 传销 佬有 距 讲 无 人 讲 啊,个,位,-0.8875482678413391,"位, 个, 名","-0.8875, -1.2656, -2.4661"
1087,"得 拉 , 先 是 年 前 一 [MASK] 星期 电脑 坏 , 离 过 年 两 天 摩托车 坏 , 现在 电视 又 坏 , 你 到底 想 我 怎么样咯 ?",个,个,-0.00023099467216525227,"个, 下, 颗","-0.0002, -9.3594, -10.0825"
1088,到达 土耳其 给 我 第一 印象 一 [MASK] 现代 欧洲化 的 城市 比 我 想 得 强 多 了,座,个,-0.15621358156204224,"个, 座, 下","-0.1562, -2.6169, -4.2571"
1089,"大过 年 的 , 让 我 在 机场 看见 范伟 了 , 哈哈 , 他 不 上 春晚 也 来 多伦多 过年 啊 还 跟 老爹 一 [MASK] 飞来",趟,起,-0.3321022391319275,"起, 样, 块","-0.3321, -1.5453, -3.4934"
1090,"我们 要 好好 生活 因为 世界 上 只有 一 [MASK] 你 所以 别 亏待 自己 , 没有 人 能 控制 你 的 情绪 只有 你 自己 , 开心 就 笑 不 开心 就 叫 。",个,个,-0.0028959084302186966,"个, 只, 种","-0.0029, -6.7677, -7.8150"
1091,"担心 一 [MASK] 人 , 担心 她 是否 安好 , 担心 她 是否 心情 好 了 , 担心 她 是否 还 会 害怕 , 担心 她 是否 已经 深入 睡眠 , 担心 她 是否 已 忘 却 不 快 , 妞 , 开心 起来 , 肥 才 开心 。",个,个,-0.011645450256764889,"个, 家, 些","-0.0116, -4.9142, -5.9601"
1092,上传 了 2 [MASK] 照片 到 相册 乓乓 乒乒,张,张,-0.009949605911970139,"张, 个, 幅","-0.0099, -5.3404, -5.6922"
1093,这 [MASK] 这个 我 要 Keep Keep !,次,个,-0.003902350552380085,"个, 样, 张","-0.0039, -7.5881, -7.8247"
1094,"记者 想 , 有 4 [MASK] 词 可以 勾勒 出 他们 的 面庞 刻画 出 他们 的 心灵 , 那 就 是 忠诚 奉献 深情 和 追求 。",个,个,-0.04618695378303528,"个, 首, 句","-0.0462, -4.1923, -4.7805"
1095,"这个 时候 , 我 睡 [MASK] 午觉 吧",个,个,-0.06993866711854935,"个, 起, 下","-0.0699, -3.4500, -4.0096"
1096,108 [MASK] 玫瑰 。,朵,朵,-0.5525321960449219,"朵, 号, 个","-0.5525, -2.9664, -2.9807"
1097,欧阳 夏丹 真 是 [MASK] 全 才 !,个,个,-0.017053956165909767,"个, 位, 名","-0.0171, -4.4320, -7.2122"
1098,"社会 新闻 9 岁 女孩 学艺 4 年 成 剪纸 高手 妙手 剪 双龙贺 新年 龙年 来 了 , 滨东 小学 二 年级 的 张晗 小 姑娘 花 3 天 时间 , 用 红 纸 剪出 这 [MASK] 直径 约 70 厘米 的 双 龙 戏珠 。",幅,个,-1.4911483526229858,"个, 条, 幅","-1.4911, -1.8576, -2.0592"
1099,"突然 想起 李鸫 老板 的 一 [MASK] 话 多 搭桥 , 少 树 墙 。",句,句,-0.04408609867095947,"句, 段, 番","-0.0441, -3.4751, -5.6174"
1100,你 讲 得 啱啊 你 就 系贱 你 真 系贱 你 系 一 [MASK] 贱人 甘鸠 无辜 甘柒 可 怜 你 就 犯人 变 被害人 我 就 被害人 变 犯人 你 好 嘢咯,个,个,-0.14108021557331085,"个, 班, 群","-0.1411, -2.9226, -4.5465"
1101,"目前 的 感觉 是 微博 至少 有 两 [MASK] 功能 , 一 是 狐朋狗友 互相 捧臭脚 , 二 是 提供 一点 原创 , 我们 专业 叫 UGC 。",个,个,-0.33472496271133423,"个, 种, 点","-0.3347, -2.0703, -2.3142"
1102,"韩寒 对 掐方 舟子 方舟子 说 我 相信 如果 是 在 一 [MASK] 公正 的 法庭 , 我 是 不 会 败诉 的 。",个,个,-0.006250923499464989,"个, 次, 场","-0.0063, -6.6917, -6.8332"
1103,发表 了 一 [MASK] 转载 博文 转载 一 失足 成千古恨 图,篇,篇,-0.09886484593153,"篇, 条, 个","-0.0989, -3.7894, -4.0268"
1104,"我 好 担心 啊 , 她 第一 [MASK] 关 机关 那么 久 , 好 无助 啊 !",次,次,-0.0091094970703125,"次, 个, 眼","-0.0091, -4.8885, -8.0465"
1105,"我 在 盛大 起点 中文网 找到 一 [MASK] 神 书 足球 圣徒 , 精彩 好 书 一定 不 要 错过 啊 。",本,本,-0.06386411935091019,"本, 部, 个","-0.0639, -3.9514, -4.5174"
1106,我 擦这集 竟然 有 两 [MASK] 小时 都 成 电影 了,个,个,-0.0004495796747505665,"个, 本, 位","-0.0004, -9.8424, -9.9738"
1107,"帮 朋友 处理 一 [MASK] 淘宝 商品 的 售后 问题 , 买来 没 几 天 坏 了 找 客服 , 我 随手 点 了 下 交易 详情 , 瞬间 我 就 不 淡定 了",宗,下,-0.2364574521780014,"下, 个, 些","-0.2365, -2.4157, -2.4760"
1108,3 [MASK] 尺寸 可 供 选择 。,种,种,-0.15040981769561768,"种, 个, 款","-0.1504, -2.3302, -3.5566"
1109,"细佬 发烧 , 漏夜送 医院 吊针 , 细佬 想 听 歌 , 罗出 打晒 结嘅 耳机 , 老豆 即刻 就 抢 左 去 为 据解 结 我 鼻 一 [MASK] 酸 , 然后 好 想 喊 , 父母 对 你 的 爱 就 是 无微不至 !",阵,阵,-0.49559417366981506,"阵, 口, 个","-0.4956, -2.3721, -2.5944"
1110,体育课 班 傻仔 打爆咗 [MASK] 波,个,波,-0.5928162336349487,"波, 班, 拳","-0.5928, -3.2414, -3.6100"
1111,CF 好像 仿照 战争 机器 了 看 兽族 皮肤 和 后面 那 [MASK] 机器 兽,个,个,-0.9453639984130859,"个, 些, 种","-0.9454, -1.1842, -2.9108"
1112,来 吧 第二 [MASK] 通宵 让 通宵 来 的 更 猛烈 些 吧 !,个,次,-0.7054226994514465,"次, 个, 轮","-0.7054, -1.4455, -2.9572"
1113,职职 居然 出现 了 十八 [MASK] 灯 全 亮 的 选手 !,盏,盏,-0.3954734206199646,"盏, 个, 道","-0.3955, -2.4208, -2.6436"
1114,一 [MASK] 一刀剜 在 你 心口 上 。,刀,刀,-0.005962229333817959,"刀, 把, 口","-0.0060, -6.3367, -7.5345"
1115,这 [MASK] 照片 貌似 在 哪里 见 过 。,张,张,-0.8276007771492004,"张, 些, 个","-0.8276, -1.1833, -1.8668"
1116,"过年 打扫 卫生 有感 当 打扫 完 二 [MASK] 卫生 的 时候 , 三 楼 的 又 来 了 , 打扫 完 三 楼 后 , 四 楼 的 又 没 打扫 , 这样 下来 要 想 打扫 完 家 里 的 卫生 也 需要 好 几 天 。",楼,楼,-0.006646799389272928,"楼, 层, 次","-0.0066, -5.1293, -9.0599"
1117,刚 订 了 mcqueen 的 两 [MASK] 东西 !,样,样,-1.023814082145691,"样, 件, 个","-1.0238, -1.0715, -2.2322"
1118,"为 解决 此 问题 , 牛顿 潜心 研究 创立 了 微积分 , 将 一 [MASK] 名 叫 高等 数学 的 新 科目 设为 全 校 的 必修课 , 并 规定 不 及格者 来 年 必须 缴费 重修 直 到 通过 。",门,门,-0.19353628158569336,"门, 个, 种","-0.1935, -2.3401, -2.8510"
1119,外面 的 各 [MASK] 炮声 不断 2012 来 喏各位 同仁 新年 快乐 !,种,种,-0.07710964232683182,"种, 路, 类","-0.0771, -3.5238, -4.2581"
1120,"粉丝 颁奖 典礼 最近 转发 了 我 88 [MASK] 微博 , 获得 了 我 颁发 的 最 爱 转发 奖 , 获得 提名 的 还 有 谢谢 你们 一路 陪 着 我 !",条,条,-0.5024796724319458,"条, 个, 号","-0.5025, -1.5359, -3.0234"
1121,为什么 命运 要 让 两 [MASK] 不 可能 在一起 的 人 相遇,个,个,-0.005342124029994011,"个, 位, 颗","-0.0053, -6.2428, -7.1778"
1122,"今年 要 红红火火 , 新年 快乐 , 放 [MASK] 鞭炮先 。",个,个,-0.7454567551612854,"个, 点, 起","-0.7455, -1.3697, -1.7831"
1123,"堵车 一团麻 的 二环 , 不 说 好多 都 回家 了 吗 , 咋还 一 天 比 一 天 [MASK] 的 我 火大 。",堵,堵,-0.004630181938409805,"堵, 发, 下","-0.0046, -6.5993, -7.9885"
1124,"才 12 [MASK] 红包 , 我 决定 要 调 自己 的 胃口 , 回到 广州 才 打开 。",个,个,-0.2222089320421219,"个, 块, 张","-0.2222, -2.4335, -3.4815"
1125,再度 重 遇 国内 唯一 一 [MASK] 天花 可 变 色温 的 737800 客机,台,架,-0.1600218564271927,"架, 台, 次","-0.1600, -2.6398, -4.2738"
1126,补眠 补眠 晚安 了 做 [MASK] 好梦,个,个,-0.022002054378390312,"个, 点, 些","-0.0220, -4.2399, -6.3306"
1127,此刻 肚子 饿 了 才 想起 自己 今天 一 天 都 没 吃 什么 只 是 中午 吃 了 两 [MASK] 糖 现在 要 去 煮饭 了 等 爸 妈 还 有 哥 回来 吃饭 噢噢 我 是 幸福 的,粒,颗,-0.8036003708839417,"颗, 块, 个","-0.8036, -2.0804, -2.6336"
1128,"外面 烟花 噼里啪啦 的 , 春节 的 气息 浓烈 啊 , 亲爱们 , 望 你们 能 过 [MASK] 十全十美 的 幸福 龙年",个,个,-0.004431755281984806,"个, 条, 些","-0.0044, -7.1289, -7.2026"
1129,"到处 都 是 背起 行囊 赶车 回家 的 人 , 归心似箭 , 家 的 含义 就 是 , 不管 你 有 多 难过 , 多 疲惫 , 到 了 那 [MASK] 被 称为 家 的 地方 , 立即 满 血 复活",个,个,-0.0952950045466423,"个, 种, 些","-0.0953, -2.9974, -3.9982"
1130,"心 香 一 瓣 永远 不 会 没有 人 爱 你 , 因为 世上 最 爱 你 的 人 就 是 你 的 身体 , 无论 你 多 [MASK] 离弃 它 伤害 它 , 它 也 没有 微言 继续 支持 你 , 养活 你 。",番,次,-0.0940963625907898,"次, 样, 番","-0.0941, -3.2548, -4.1995"
1131,"她 的 背 轻轻 倚 在 沙发 靠 上 , 身体 坐 直 , 微 红 的 脸上 浮 起 一 [MASK] 笑意 , 对着 余 宏 。",缕,丝,-0.1345040649175644,"丝, 层, 个","-0.1345, -3.9329, -4.1312"
1132,有时候 我 只 是 需要 一 [MASK] 说话 的 人 。,个,个,-0.01526691298931837,"个, 位, 些","-0.0153, -5.0333, -5.8143"
1133,"喜欢 一 [MASK] 人 , 似乎 也 不 一定 都 是 幸福 的",个,个,-0.014857809990644455,"个, 些, 群","-0.0149, -4.6064, -6.1324"
